ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
-9.009756169282927374e+01,2.495890580765287581e+01,-1.790000000000000000e+02
-9.009704956169257173e+01,2.495912152362528502e+01,-1.790000000000000000e+02
-9.009654011888868297e+01,2.495933610723863083e+01,-1.790000000000000000e+02
-9.009603335030574556e+01,2.495954956443703310e+01,-1.790000000000000000e+02
-9.009552924190596457e+01,2.495976190113337267e+01,-1.790000000000000000e+02
-9.009502777972518572e+01,2.495997312320951877e+01,-1.790000000000000000e+02
-9.009452894987263960e+01,2.496018323651643911e+01,-1.790000000000000000e+02
-9.009403273853040162e+01,2.496039224687439884e+01,-1.790000000000000000e+02
-9.009353913195313623e+01,2.496060016007312399e+01,-1.790000000000000000e+02
-9.009304811646762801e+01,2.496080698187194358e+01,-1.790000000000000000e+02
-9.009255967847236946e+01,2.496101271799994592e+01,-1.790000000000000000e+02
-9.009207380443746160e+01,2.496121737415615627e+01,-1.790000000000000000e+02
-9.009159048090380395e+01,2.496142095600966826e+01,-1.790000000000000000e+02
-9.009110969448309447e+01,2.496162346919980735e+01,-1.790000000000000000e+02
-9.009063143185720435e+01,2.496182491933634040e+01,-1.790000000000000000e+02
-9.009015567977793637e+01,2.496202531199955743e+01,-1.790000000000000000e+02
-9.008968242506674073e+01,2.496222465274044211e+01,-1.790000000000000000e+02
-9.008921165461413239e+01,2.496242294708087428e+01,-1.790000000000000000e+02
-9.008874335537943523e+01,2.496262020051372232e+01,-1.790000000000000000e+02
-9.008827751439056897e+01,2.496281641850302435e+01,-1.790000000000000000e+02
-9.008781411874339540e+01,2.496301160648414452e+01,-1.790000000000000000e+02
-9.008735315560151946e+01,2.496320576986392226e+01,-1.790000000000000000e+02
-9.008689461219604766e+01,2.496339891402078237e+01,-1.790000000000000000e+02
-9.008643847582503383e+01,2.496359104430494824e+01,-1.790000000000000000e+02
-9.008598473385323757e+01,2.496378216603853417e+01,-1.790000000000000000e+02
-9.008553337371162684e+01,2.496397228451576211e+01,-1.790000000000000000e+02
-9.008508438289734954e+01,2.496416140500299363e+01,-1.790000000000000000e+02
-9.008463774897307985e+01,2.496434953273901058e+01,-1.790000000000000000e+02
-9.008419345956674817e+01,2.496453667293506484e+01,-1.790000000000000000e+02
-9.008375150237125695e+01,2.496472283077502397e+01,-1.790000000000000000e+02
-9.008331186514408273e+01,2.496490801141561278e+01,-1.790000000000000000e+02
-9.008287453570709147e+01,2.496509221998643113e+01,-1.790000000000000000e+02
-9.008243950194597005e+01,2.496527546159017774e+01,-1.790000000000000000e+02
-9.008200675180998473e+01,2.496545774130274253e+01,-1.790000000000000000e+02
-9.008157627331164008e+01,2.496563906417342338e+01,-1.790000000000000000e+02
-9.008114805452652263e+01,2.496581943522494740e+01,-1.790000000000000000e+02
-9.008072208359266142e+01,2.496599885945368413e+01,-1.790000000000000000e+02
-9.008029834871037167e+01,2.496617734182983028e+01,-1.790000000000000000e+02
-9.007987683814191371e+01,2.496635488729744168e+01,-1.790000000000000000e+02
-9.007945754021126561e+01,2.496653150077464289e+01,-1.790000000000000000e+02
-9.007904044330358317e+01,2.496670718715374093e+01,-1.790000000000000000e+02
-9.007862553586501519e+01,2.496688195130134247e+01,-1.790000000000000000e+02
-9.007821280640236239e+01,2.496705579805855635e+01,-1.790000000000000000e+02
-9.007780224348282161e+01,2.496722873224101846e+01,-1.790000000000000000e+02
-9.007739383573343162e+01,2.496740075863910491e+01,-1.790000000000000000e+02
-9.007698757184115834e+01,2.496757188201805278e+01,-1.790000000000000000e+02
-9.007658344055215593e+01,2.496774210711810582e+01,-1.790000000000000000e+02
-9.007618143067176675e+01,2.496791143865460327e+01,-1.790000000000000000e+02
-9.007578153106410923e+01,2.496807988131812550e+01,-1.790000000000000000e+02
-9.007538373065166581e+01,2.496824743977462191e+01,-1.790000000000000000e+02
-9.007498801841518343e+01,2.496841411866559213e+01,-1.790000000000000000e+02
-9.007459438339310509e+01,2.496857992260812864e+01,-1.790000000000000000e+02
-9.007420281468154144e+01,2.496874485619511219e+01,-1.790000000000000000e+02
-9.007381330143377340e+01,2.496890892399528639e+01,-1.790000000000000000e+02
-9.007342583286012427e+01,2.496907213055344243e+01,-1.790000000000000000e+02
-9.007304039822739128e+01,2.496923448039051863e+01,-1.790000000000000000e+02
-9.007265698685880295e+01,2.496939597800369270e+01,-1.790000000000000000e+02
-9.007227558813362123e+01,2.496955662786655594e+01,-1.790000000000000000e+02
-9.007189619148691406e+01,2.496971643442918776e+01,-1.790000000000000000e+02
-9.007151878640912912e+01,2.496987540211832979e+01,-1.790000000000000000e+02
-9.007114336244595165e+01,2.497003353533750669e+01,-1.790000000000000000e+02
-9.007076990919784976e+01,2.497019083846710075e+01,-1.790000000000000000e+02
-9.007039841631994648e+01,2.497034731586449396e+01,-1.790000000000000000e+02
-9.007002887352163611e+01,2.497050297186423151e+01,-1.790000000000000000e+02
-9.006966127056648475e+01,2.497065781077804303e+01,-1.790000000000000000e+02
-9.006929559727150547e+01,2.497081183689510198e+01,-1.790000000000000000e+02
-9.006893184350740000e+01,2.497096505448200787e+01,-1.790000000000000000e+02
-9.006856999919793338e+01,2.497111746778296748e+01,-1.790000000000000000e+02
-9.006821005431984872e+01,2.497126908101995113e+01,-1.790000000000000000e+02
-9.006785199890238403e+01,2.497141989839271758e+01,-1.790000000000000000e+02
-9.006749582302724377e+01,2.497156992407901299e+01,-1.790000000000000000e+02
-9.006714151682808733e+01,2.497171916223465260e+01,-1.790000000000000000e+02
-9.006678907049045790e+01,2.497186761699359181e+01,-1.790000000000000000e+02
-9.006643847425129934e+01,2.497201529246813578e+01,-1.790000000000000000e+02
-9.006608971839898459e+01,2.497216219274901761e+01,-1.790000000000000000e+02
-9.006574279327263355e+01,2.497230832190543026e+01,-1.790000000000000000e+02
-9.006539768926236889e+01,2.497245368398523269e+01,-1.790000000000000000e+02
-9.006505439680842073e+01,2.497259828301508477e+01,-1.790000000000000000e+02
-9.006471290640149618e+01,2.497274212300042251e+01,-1.790000000000000000e+02
-9.006437320858205453e+01,2.497288520792574218e+01,-1.790000000000000000e+02
-9.006403529394025043e+01,2.497302754175455064e+01,-1.790000000000000000e+02
-9.006369915311570651e+01,2.497316912842961401e+01,-1.790000000000000000e+02
-9.006336477679701602e+01,2.497330997187296475e+01,-1.790000000000000000e+02
-9.006303215572181387e+01,2.497345007598602251e+01,-1.790000000000000000e+02
-9.006270128067627923e+01,2.497358944464977881e+01,-1.790000000000000000e+02
-9.006237214249496503e+01,2.497372808172484326e+01,-1.790000000000000000e+02
-9.006204473206052796e+01,2.497386599105153948e+01,-1.790000000000000000e+02
-9.006171904030347264e+01,2.497400317645005074e+01,-1.790000000000000000e+02
-9.006139505820200952e+01,2.497413964172047329e+01,-1.790000000000000000e+02
-9.006107277678158596e+01,2.497427539064298330e+01,-1.790000000000000000e+02
-9.006075218711480090e+01,2.497441042697794700e+01,-1.790000000000000000e+02
-9.006043328032112072e+01,2.497454475446591715e+01,-1.790000000000000000e+02
-9.006011604756669442e+01,2.497467837682784264e+01,-1.790000000000000000e+02
-9.005980048006388472e+01,2.497481129776517150e+01,-1.790000000000000000e+02
-9.005948656907135330e+01,2.497494352095989711e+01,-1.790000000000000000e+02
-9.005917430589352080e+01,2.497507505007466833e+01,-1.790000000000000000e+02
-9.005886368188055258e+01,2.497520588875292447e+01,-1.790000000000000000e+02
-9.005855468842788980e+01,2.497533604061896995e+01,-1.790000000000000000e+02
-9.005824731697633467e+01,2.497546550927810571e+01,-1.790000000000000000e+02
-9.005794155901141096e+01,2.497559429831669675e+01,-1.790000000000000000e+02
-9.005763740606349188e+01,2.497572241130226089e+01,-1.790000000000000000e+02
-9.005733484970730274e+01,2.497584985178360739e+01,-1.790000000000000000e+02
-9.005703388156192091e+01,2.497597662329095058e+01,-1.790000000000000000e+02
-9.005673449329025004e+01,2.497610272933589926e+01,-1.790000000000000000e+02
-9.005643667659914797e+01,2.497622817341169821e+01,-1.790000000000000000e+02
-9.005614042323880142e+01,2.497635295899318919e+01,-1.790000000000000000e+02
-9.005584572500293916e+01,2.497647708953705248e+01,-1.790000000000000000e+02
-9.005555257372810729e+01,2.497660056848174648e+01,-1.790000000000000000e+02
-9.005526096129393920e+01,2.497672339924774576e+01,-1.790000000000000000e+02
-9.005497087962250191e+01,2.497684558523752330e+01,-1.790000000000000000e+02
-9.005468232067842393e+01,2.497696712983570322e+01,-1.790000000000000000e+02
-9.005439527646841213e+01,2.497708803640914255e+01,-1.790000000000000000e+02
-9.005410973904115224e+01,2.497720830830704486e+01,-1.790000000000000000e+02
-9.005382570048708146e+01,2.497732794886099938e+01,-1.790000000000000000e+02
-9.005354315293820378e+01,2.497744696138511955e+01,-1.790000000000000000e+02
-9.005326208856773462e+01,2.497756534917614246e+01,-1.790000000000000000e+02
-9.005298249959001566e+01,2.497768311551346798e+01,-1.790000000000000000e+02
-9.005270437826031582e+01,2.497780026365930794e+01,-1.790000000000000000e+02
-9.005242771687443337e+01,2.497791679685874300e+01,-1.790000000000000000e+02
-9.005215250776869595e+01,2.497803271833980432e+01,-1.790000000000000000e+02
-9.005187874331964792e+01,2.497814803131358374e+01,-1.790000000000000000e+02
-9.005160641594382298e+01,2.497826273897431903e+01,-1.790000000000000000e+02
-9.005133551809765891e+01,2.497837684449949336e+01,-1.790000000000000000e+02
-9.005106604227698597e+01,2.497849035104991344e+01,-1.790000000000000000e+02
-9.005079798101732536e+01,2.497860326176977352e+01,-1.790000000000000000e+02
-9.005053132689306494e+01,2.497871557978675483e+01,-1.790000000000000000e+02
-9.005026607251780035e+01,2.497882730821214992e+01,-1.790000000000000000e+02
-9.005000221054382337e+01,2.497893845014089820e+01,-1.790000000000000000e+02
-9.004973973366196560e+01,2.497904900865169608e+01,-1.790000000000000000e+02
-9.004947863460144220e+01,2.497915898680708935e+01,-1.790000000000000000e+02
-9.004921890612970969e+01,2.497926838765354063e+01,-1.790000000000000000e+02
-9.004896054105205394e+01,2.497937721422150403e+01,-1.790000000000000000e+02
-9.004870353221166113e+01,2.497948546952556725e+01,-1.790000000000000000e+02
-9.004844787248919147e+01,2.497959315656447643e+01,-1.790000000000000000e+02
-9.004819355480267973e+01,2.497970027832121431e+01,-1.790000000000000000e+02
-9.004794057210747837e+01,2.497980683776311039e+01,-1.790000000000000000e+02
-9.004768891739568915e+01,2.497991283784192262e+01,-1.790000000000000000e+02
-9.004743858369646148e+01,2.498001828149394044e+01,-1.790000000000000000e+02
-9.004718956407523933e+01,2.498012317164000962e+01,-1.790000000000000000e+02
-9.004694185163411646e+01,2.498022751118564955e+01,-1.790000000000000000e+02
-9.004669543951126798e+01,2.498033130302112426e+01,-1.790000000000000000e+02
-9.004645032088102141e+01,2.498043455002154900e+01,-1.790000000000000000e+02
-9.004620648895328827e+01,2.498053725504693290e+01,-1.790000000000000000e+02
-9.004596393697389090e+01,2.498063942094224643e+01,-1.790000000000000000e+02
-9.004572265822390875e+01,2.498074105053756711e+01,-1.790000000000000000e+02
-9.004548264601986318e+01,2.498084214664806879e+01,-1.790000000000000000e+02
-9.004524389371316317e+01,2.498094271207419226e+01,-1.790000000000000000e+02
-9.004500639469029011e+01,2.498104274960167359e+01,-1.790000000000000000e+02
-9.004477014237239985e+01,2.498114226200161170e+01,-1.790000000000000000e+02
-9.004453513021505273e+01,2.498124125203055712e+01,-1.790000000000000000e+02
-9.004430135170836991e+01,2.498133972243057954e+01,-1.790000000000000000e+02
-9.004406880037650751e+01,2.498143767592939923e+01,-1.790000000000000000e+02
-9.004383746977762826e+01,2.498153511524036219e+01,-1.790000000000000000e+02
-9.004360735350373091e+01,2.498163204306261065e+01,-1.790000000000000000e+02
-9.004337844518047973e+01,2.498172846208109732e+01,-1.790000000000000000e+02
-9.004315073846697715e+01,2.498182437496669550e+01,-1.790000000000000000e+02
-9.004292422705557897e+01,2.498191978437626304e+01,-1.790000000000000000e+02
-9.004269890467180915e+01,2.498201469295268851e+01,-1.790000000000000000e+02
-9.004247476507408976e+01,2.498210910332499068e+01,-1.790000000000000000e+02
-9.004225180205357049e+01,2.498220301810840738e+01,-1.790000000000000000e+02
-9.004203000943411439e+01,2.498229643990442028e+01,-1.790000000000000000e+02
-9.004180938107187160e+01,2.498238937130088289e+01,-1.790000000000000000e+02
-9.004158991085527930e+01,2.498248181487203823e+01,-1.790000000000000000e+02
-9.004137159270496227e+01,2.498257377317863970e+01,-1.790000000000000000e+02
-9.004115442057332075e+01,2.498266524876800077e+01,-1.790000000000000000e+02
-9.004093838844454467e+01,2.498275624417403762e+01,-1.790000000000000000e+02
-9.004072349033444311e+01,2.498284676191737574e+01,-1.790000000000000000e+02
-9.004050972029014588e+01,2.498293680450543519e+01,-1.790000000000000000e+02
-9.004029707239016034e+01,2.498302637443243412e+01,-1.790000000000000000e+02
-9.004008554074395931e+01,2.498311547417950962e+01,-1.790000000000000000e+02
-9.003987511949205214e+01,2.498320410621479581e+01,-1.790000000000000000e+02
-9.003966580280555831e+01,2.498329227299343458e+01,-1.790000000000000000e+02
-9.003945758488630702e+01,2.498337997695772472e+01,-1.790000000000000000e+02
-9.003925045996655285e+01,2.498346722053710778e+01,-1.790000000000000000e+02
-9.003904442230873428e+01,2.498355400614827104e+01,-1.790000000000000000e+02
-9.003883946620561574e+01,2.498364033619525415e+01,-1.790000000000000000e+02
-9.003863558597966232e+01,2.498372621306942776e+01,-1.790000000000000000e+02
-9.003843277598333827e+01,2.498381163914966763e+01,-1.790000000000000000e+02
-9.003823103059866639e+01,2.498389661680230844e+01,-1.790000000000000000e+02
-9.003803034423712859e+01,2.498398114838128592e+01,-1.790000000000000000e+02
-9.003783071133962324e+01,2.498406523622815811e+01,-1.790000000000000000e+02
-9.003763212637620938e+01,2.498414888267222977e+01,-1.790000000000000000e+02
-9.003743458384595044e+01,2.498423209003057721e+01,-1.790000000000000000e+02
-9.003723807827682890e+01,2.498431486060805540e+01,-1.790000000000000000e+02
-9.003704260422544792e+01,2.498439719669748982e+01,-1.790000000000000000e+02
-9.003684815627708815e+01,2.498447910057961963e+01,-1.790000000000000000e+02
-9.003665472904542355e+01,2.498456057452325041e+01,-1.790000000000000000e+02
-9.003646231717245030e+01,2.498464162078527195e+01,-1.790000000000000000e+02
-9.003627091532811733e+01,2.498472224161070088e+01,-1.790000000000000000e+02
-9.003608051821059632e+01,2.498480243923277300e+01,-1.790000000000000000e+02
-9.003589112054572752e+01,2.498488221587301439e+01,-1.790000000000000000e+02
-9.003570271708704809e+01,2.498496157374129822e+01,-1.790000000000000000e+02
-9.003551530261567848e+01,2.498504051503587320e+01,-1.790000000000000000e+02
-9.003532887194015188e+01,2.498511904194348787e+01,-1.790000000000000000e+02
-9.003514341989621528e+01,2.498519715663935514e+01,-1.790000000000000000e+02
-9.003495894134674415e+01,2.498527486128732633e+01,-1.790000000000000000e+02
-9.003477543118151516e+01,2.498535215803984499e+01,-1.790000000000000000e+02
-9.003459288431723451e+01,2.498542904903811390e+01,-1.790000000000000000e+02
-9.003441129569725376e+01,2.498550553641203109e+01,-1.790000000000000000e+02
-9.003423066029137090e+01,2.498558162228033908e+01,-1.790000000000000000e+02
-9.003405097309592975e+01,2.498565730875069235e+01,-1.790000000000000000e+02
-9.003387222913350740e+01,2.498573259791961476e+01,-1.790000000000000000e+02
-9.003369442345278628e+01,2.498580749187268779e+01,-1.790000000000000000e+02
-9.003351755112832677e+01,2.498588199268451859e+01,-1.790000000000000000e+02
-9.003334160726080881e+01,2.498595610241883591e+01,-1.790000000000000000e+02
-9.003316658697640662e+01,2.498602982312851495e+01,-1.790000000000000000e+02
-9.003299248542695921e+01,2.498610315685565197e+01,-1.790000000000000000e+02
-9.003281929778975723e+01,2.498617610563165670e+01,-1.790000000000000000e+02
-9.003264701926740088e+01,2.498624867147724871e+01,-1.790000000000000000e+02
-9.003247564508757250e+01,2.498632085640254274e+01,-1.790000000000000000e+02
-9.003230517050324977e+01,2.498639266240710555e+01,-1.790000000000000000e+02
-9.003213559079206618e+01,2.498646409148001624e+01,-1.790000000000000000e+02
-9.003196690125660950e+01,2.498653514559987698e+01,-1.790000000000000000e+02
-9.003179909722406649e+01,2.498660582673494446e+01,-1.790000000000000000e+02
-9.003163217404619445e+01,2.498667613684314404e+01,-1.790000000000000000e+02
-9.003146612709907970e+01,2.498674607787209467e+01,-1.790000000000000000e+02
-9.003130095178312331e+01,2.498681565175921193e+01,-1.790000000000000000e+02
-9.003113664352285639e+01,2.498688486043176127e+01,-1.790000000000000000e+02
-9.003097319776684060e+01,2.498695370580682251e+01,-1.790000000000000000e+02
-9.003081060998758289e+01,2.498702218979148881e+01,-1.790000000000000000e+02
-9.003064887568122288e+01,2.498709031428278848e+01,-1.790000000000000000e+02
-9.003048799036770333e+01,2.498715808116781290e+01,-1.790000000000000000e+02
-9.003032794959031548e+01,2.498722549232375201e+01,-1.790000000000000000e+02
-9.003016874891589794e+01,2.498729254961794055e+01,-1.790000000000000000e+02
-9.003001038393441036e+01,2.498735925490790777e+01,-1.790000000000000000e+02
-9.002985285025913242e+01,2.498742561004142360e+01,-1.790000000000000000e+02
-9.002969614352629435e+01,2.498749161685656972e+01,-1.790000000000000000e+02
-9.002954025939490634e+01,2.498755727718176090e+01,-1.790000000000000000e+02
-9.002938519354701441e+01,2.498762259283583376e+01,-1.790000000000000000e+02
-9.002923094168713192e+01,2.498768756562810012e+01,-1.790000000000000000e+02
-9.002907749954238170e+01,2.498775219735831854e+01,-1.790000000000000000e+02
-9.002892486286231133e+01,2.498781648981683290e+01,-1.790000000000000000e+02
-9.002877302741887888e+01,2.498788044478457948e+01,-1.790000000000000000e+02
-9.002862198900601243e+01,2.498794406403317581e+01,-1.790000000000000000e+02
-9.002847174343997949e+01,2.498800734932488155e+01,-1.790000000000000000e+02
-9.002832228655879021e+01,2.498807030241276195e+01,-1.790000000000000000e+02
-9.002817361422248155e+01,2.498813292504065586e+01,-1.790000000000000000e+02
-9.002802572231267675e+01,2.498819521894323614e+01,-1.790000000000000000e+02
-9.002787860673268483e+01,2.498825718584609490e+01,-1.790000000000000000e+02
-9.002773226340737267e+01,2.498831882746573996e+01,-1.790000000000000000e+02
-9.002758668828283817e+01,2.498838014550969433e+01,-1.790000000000000000e+02
-9.002744187732662340e+01,2.498844114167647490e+01,-1.790000000000000000e+02
-9.002729782652735935e+01,2.498850181765574874e+01,-1.790000000000000000e+02
-9.002715453189473749e+01,2.498856217512827271e+01,-1.790000000000000000e+02
-9.002701198945948136e+01,2.498862221576597520e+01,-1.790000000000000000e+02
-9.002687019527296286e+01,2.498868194123202713e+01,-1.790000000000000000e+02
-9.002672914540750071e+01,2.498874135318085976e+01,-1.790000000000000000e+02
-9.002658883595586303e+01,2.498880045325821087e+01,-1.790000000000000000e+02
-9.002644926303143791e+01,2.498885924310120998e+01,-1.790000000000000000e+02
-9.002631042276793494e+01,2.498891772433834291e+01,-1.790000000000000000e+02
-9.002617231131938524e+01,2.498897589858961155e+01,-1.790000000000000000e+02
-9.002603492486005621e+01,2.498903376746646288e+01,-1.790000000000000000e+02
-9.002589825958420988e+01,2.498909133257189197e+01,-1.790000000000000000e+02
-9.002576231170614562e+01,2.498914859550048106e+01,-1.790000000000000000e+02
-9.002562707746002957e+01,2.498920555783846353e+01,-1.790000000000000000e+02
-9.002549255309982357e+01,2.498926222116371676e+01,-1.790000000000000000e+02
-9.002535873489908624e+01,2.498931858704586517e+01,-1.790000000000000000e+02
-9.002522561915097299e+01,2.498937465704628025e+01,-1.790000000000000000e+02
-9.002509320216807964e+01,2.498943043271813735e+01,-1.790000000000000000e+02
-9.002496148028238565e+01,2.498948591560645127e+01,-1.790000000000000000e+02
-9.002483044984515459e+01,2.498954110724811528e+01,-1.790000000000000000e+02
-9.002470010722667837e+01,2.498959600917201129e+01,-1.790000000000000000e+02
-9.002457044881647619e+01,2.498965062289892458e+01,-1.790000000000000000e+02
-9.002444147102282557e+01,2.498970494994168590e+01,-1.790000000000000000e+02
-9.002431317027308921e+01,2.498975899180519633e+01,-1.790000000000000000e+02
-9.002418554301313236e+01,2.498981274998646640e+01,-1.790000000000000000e+02
-9.002405858570770647e+01,2.498986622597461960e+01,-1.790000000000000000e+02
-9.002393229483999448e+01,2.498991942125096344e+01,-1.790000000000000000e+02
-9.002380666691156819e+01,2.498997233728906053e+01,-1.790000000000000000e+02
-9.002368169844255874e+01,2.499002497555468238e+01,-1.790000000000000000e+02
-9.002355738597124457e+01,2.499007733750598348e+01,-1.790000000000000000e+02
-9.002343372605407978e+01,2.499012942459338760e+01,-1.790000000000000000e+02
-9.002331071526558048e+01,2.499018123825975479e+01,-1.790000000000000000e+02
-9.002318835019833898e+01,2.499023277994034942e+01,-1.790000000000000000e+02
-9.002306662746268273e+01,2.499028405106291473e+01,-1.790000000000000000e+02
-9.002294554368688750e+01,2.499033505304770841e+01,-1.790000000000000000e+02
-9.002282509551683631e+01,2.499038578730750260e+01,-1.790000000000000000e+02
-9.002270527961597679e+01,2.499043625524764778e+01,-1.790000000000000000e+02
-9.002258609266543488e+01,2.499048645826616166e+01,-1.790000000000000000e+02
-9.002246753136363111e+01,2.499053639775368651e+01,-1.790000000000000000e+02
-9.002234959242629486e+01,2.499058607509358154e+01,-1.790000000000000000e+02
-9.002223227258647853e+01,2.499063549166193710e+01,-1.790000000000000000e+02
-9.002211556859437280e+01,2.499068464882763863e+01,-1.790000000000000000e+02
-9.002199947721713613e+01,2.499073354795234181e+01,-1.790000000000000000e+02
-9.002188399523906526e+01,2.499078219039061111e+01,-1.790000000000000000e+02
-9.002176911946116888e+01,2.499083057748984871e+01,-1.790000000000000000e+02
-9.002165484670128137e+01,2.499087871059042598e+01,-1.790000000000000000e+02
-9.002154117379411957e+01,2.499092659102565150e+01,-1.790000000000000000e+02
-9.002142809759071440e+01,2.499097422012184566e+01,-1.790000000000000000e+02
-9.002131561495890821e+01,2.499102159919834776e+01,-1.790000000000000000e+02
-9.002120372278272953e+01,2.499106872956761549e+01,-1.790000000000000000e+02
-9.002109241796283357e+01,2.499111561253516811e+01,-1.790000000000000000e+02
-9.002098169741593381e+01,2.499116224939969655e+01,-1.790000000000000000e+02
-9.002087155807498675e+01,2.499120864145306342e+01,-1.790000000000000000e+02
-9.002076199688912084e+01,2.499125478998036343e+01,-1.790000000000000000e+02
-9.002065301082340909e+01,2.499130069625995532e+01,-1.790000000000000000e+02
-9.002054459685882648e+01,2.499134636156344769e+01,-1.790000000000000000e+02
-9.002043675199232098e+01,2.499139178715580911e+01,-1.790000000000000000e+02
-9.002032947323645828e+01,2.499143697429537170e+01,-1.790000000000000000e+02
-9.002022275761953551e+01,2.499148192423382397e+01,-1.790000000000000000e+02
-9.002011660218551015e+01,2.499152663821631037e+01,-1.790000000000000000e+02
-9.002001100399377265e+01,2.499157111748144544e+01,-1.790000000000000000e+02
-9.001990596011923174e+01,2.499161536326132449e+01,-1.790000000000000000e+02
-9.001980146765207280e+01,2.499165937678158045e+01,-1.790000000000000000e+02
-9.001969752369781474e+01,2.499170315926143005e+01,-1.790000000000000000e+02
-9.001959412537712524e+01,2.499174671191366315e+01,-1.790000000000000000e+02
-9.001949126982583493e+01,2.499179003594469606e+01,-1.790000000000000000e+02
-9.001938895419476694e+01,2.499183313255467453e+01,-1.790000000000000000e+02
-9.001928717564966576e+01,2.499187600293736722e+01,-1.790000000000000000e+02
-9.001918593137129676e+01,2.499191864828032195e+01,-1.790000000000000000e+02
-9.001908521855506251e+01,2.499196106976484799e+01,-1.790000000000000000e+02
-9.001898503441118748e+01,2.499200326856604093e+01,-1.790000000000000000e+02
-9.001888537616444808e+01,2.499204524585282527e+01,-1.790000000000000000e+02
-9.001878624105432891e+01,2.499208700278800421e+01,-1.790000000000000000e+02
-9.001868762633469601e+01,2.499212854052825961e+01,-1.790000000000000000e+02
-9.001858952927385360e+01,2.499216986022424436e+01,-1.790000000000000000e+02
-9.001849194715448732e+01,2.499221096302051848e+01,-1.790000000000000000e+02
-9.001839487727342259e+01,2.499225185005564853e+01,-1.790000000000000000e+02
-9.001829831694185202e+01,2.499229252246223965e+01,-1.790000000000000000e+02
-9.001820226348499432e+01,2.499233298136694970e+01,-1.790000000000000000e+02
-9.001810671424203747e+01,2.499237322789049998e+01,-1.790000000000000000e+02
-9.001801166656629505e+01,2.499241326314774270e+01,-1.790000000000000000e+02
-9.001791711782482253e+01,2.499245308824769651e+01,-1.790000000000000000e+02
-9.001782306539858780e+01,2.499249270429353587e+01,-1.790000000000000000e+02
-9.001772950668231488e+01,2.499253211238264427e+01,-1.790000000000000000e+02
-9.001763643908428492e+01,2.499257131360664630e+01,-1.790000000000000000e+02
-9.001754386002654940e+01,2.499261030905143244e+01,-1.790000000000000000e+02
-9.001745176694451800e+01,2.499264909979721949e+01,-1.790000000000000000e+02
-9.001736015728727125e+01,2.499268768691852927e+01,-1.790000000000000000e+02
-9.001726902851707734e+01,2.499272607148425251e+01,-1.790000000000000000e+02
-9.001717837810961953e+01,2.499276425455766315e+01,-1.790000000000000000e+02
-9.001708820355391083e+01,2.499280223719646443e+01,-1.790000000000000000e+02
-9.001699850235195299e+01,2.499284002045277830e+01,-1.790000000000000000e+02
-9.001690927201902070e+01,2.499287760537324132e+01,-1.790000000000000000e+02
-9.001682051008336316e+01,2.499291499299896202e+01,-1.790000000000000000e+02
-9.001673221408624670e+01,2.499295218436560262e+01,-1.790000000000000000e+02
-9.001664438158184112e+01,2.499298918050340745e+01,-1.790000000000000000e+02
-9.001655701013700650e+01,2.499302598243718521e+01,-1.790000000000000000e+02
-9.001647009733162008e+01,2.499306259118635865e+01,-1.790000000000000000e+02
-9.001638364075813570e+01,2.499309900776501792e+01,-1.790000000000000000e+02
-9.001629763802159800e+01,2.499313523318193475e+01,-1.790000000000000000e+02
-9.001621208673965668e+01,2.499317126844056247e+01,-1.790000000000000000e+02
-9.001612698454258066e+01,2.499320711453911059e+01,-1.790000000000000000e+02
-9.001604232907298808e+01,2.499324277247054482e+01,-1.790000000000000000e+02
-9.001595811798574687e+01,2.499327824322259772e+01,-1.790000000000000000e+02
-9.001587434894828732e+01,2.499331352777782911e+01,-1.790000000000000000e+02
-9.001579101964007634e+01,2.499334862711363670e+01,-1.790000000000000000e+02
-9.001570812775288744e+01,2.499338354220232716e+01,-1.790000000000000000e+02
-9.001562567099050227e+01,2.499341827401104510e+01,-1.790000000000000000e+02
-9.001554364706889544e+01,2.499345282350187247e+01,-1.790000000000000000e+02
-9.001546205371587916e+01,2.499348719163187482e+01,-1.790000000000000000e+02
-9.001538088867135912e+01,2.499352137935305507e+01,-1.790000000000000000e+02
-9.001530014968692228e+01,2.499355538761245299e+01,-1.790000000000000000e+02
-9.001521983452605014e+01,2.499358921735209904e+01,-1.790000000000000000e+02
-9.001513994096403337e+01,2.499362286950911738e+01,-1.790000000000000000e+02
-9.001506046678777295e+01,2.499365634501565836e+01,-1.790000000000000000e+02
-9.001498140979566642e+01,2.499368964479904420e+01,-1.790000000000000000e+02
-9.001490276779794897e+01,2.499372276978169438e+01,-1.790000000000000000e+02
-9.001482453861608235e+01,2.499375572088117536e+01,-1.790000000000000000e+02
-9.001474672008306754e+01,2.499378849901028943e+01,-1.790000000000000000e+02
-9.001466931004333105e+01,2.499382110507696808e+01,-1.790000000000000000e+02
-9.001459230635254016e+01,2.499385353998443904e+01,-1.790000000000000000e+02
-9.001451570687763137e+01,2.499388580463116583e+01,-1.790000000000000000e+02
-9.001443950949678197e+01,2.499391789991091528e+01,-1.790000000000000000e+02
-9.001436371209929632e+01,2.499394982671273979e+01,-1.790000000000000000e+02
-9.001428831258553487e+01,2.499398158592100927e+01,-1.790000000000000000e+02
-9.001421330886681460e+01,2.499401317841549286e+01,-1.790000000000000000e+02
