q0 (),q1,q2,q3
1.104482236138382284e-01,-5.309351872255498872e-01,8.380468114515600142e-01,5.988788426878260268e-02
1.107851172232469095e-01,-5.318645089498765799e-01,8.373851043001280248e-01,6.027428156023061784e-02
1.111194777838115655e-01,-5.327880142370672312e-01,8.367256541761470823e-01,6.065948553915199992e-02
1.114513250638369118e-01,-5.337057416747995608e-01,8.360684633928859855e-01,6.104349240276062821e-02
1.117806786863101837e-01,-5.346177295937587504e-01,8.354135340835930901e-01,6.142629849179904317e-02
1.121075581296474971e-01,-5.355240160690482032e-01,8.347608682044466155e-01,6.180790028826410598e-02
1.124319827284433193e-01,-5.364246389215955313e-01,8.341104675374652055e-01,6.218829441316229417e-02
1.127539716742246706e-01,-5.373196357195647588e-01,8.334623336933802973e-01,6.256747762429534787e-02
1.130735440162085881e-01,-5.382090437797655280e-01,8.328164681144709647e-01,6.294544681407507336e-02
1.133907186620632529e-01,-5.390929001690608624e-01,8.321728720773607924e-01,6.332219900736707485e-02
1.137055143786714906e-01,-5.399712417057798142e-01,8.315315466957766688e-01,6.369773135936362962e-02
1.140179497928983793e-01,-5.408441049611247831e-01,8.308924929232722745e-01,6.407204115348466567e-02
1.143280433923603567e-01,-5.417115262605818327e-01,8.302557115559139334e-01,6.444512579930701535e-02
1.146358135261980882e-01,-5.425735416853271209e-01,8.296212032349312704e-01,6.481698283052131360e-02
1.149412784058506526e-01,-5.434301870736334417e-01,8.289889684493331190e-01,6.518760990291584678e-02
1.152444561058320188e-01,-5.442814980222789867e-01,8.283590075384861251e-01,6.555700479238862899e-02
1.155453645645103250e-01,-5.451275098879478920e-01,8.277313206946608215e-01,6.592516539298490241e-02
1.158440215848873939e-01,-5.459682577886358912e-01,8.271059079655428414e-01,6.629208971496186598e-02
1.161404448353815927e-01,-5.468037766050499737e-01,8.264827692567112694e-01,6.665777588287939703e-02
1.164346518506103184e-01,-5.476341009820078209e-01,8.258619043340804655e-01,6.702222213371616943e-02
1.167266600321748976e-01,-5.484592653298352438e-01,8.252433128263138018e-01,6.738542681501172305e-02
1.170164866494462080e-01,-5.492793038257605120e-01,8.246269942271999831e-01,6.774738838303341615e-02
1.173041488403508276e-01,-5.500942504153069068e-01,8.240129478980005029e-01,6.810810540096827459e-02
1.175896636121585848e-01,-5.509041388136841633e-01,8.234011730697637921e-01,6.846757653713965441e-02
1.178730478422699290e-01,-5.517090025071723636e-01,8.227916688456093919e-01,6.882580056324737183e-02
1.181543182790044388e-01,-5.525088747545098267e-01,8.221844342029778208e-01,6.918277635263316017e-02
1.184334915423889412e-01,-5.533037885882720053e-01,8.215794679958543512e-01,6.953850287856822021e-02
1.187105841249461446e-01,-5.540937768162518262e-01,8.209767689569589244e-01,6.989297921256534818e-02
1.189856123924833142e-01,-5.548788720228325921e-01,8.203763356999078660e-01,7.024620452271350401e-02
1.192585925848801132e-01,-5.556591065703613275e-01,8.197781667213457357e-01,7.059817807203520867e-02
1.195295408168776108e-01,-5.564345126005164621e-01,8.191822604030477573e-01,7.094889921686715895e-02
1.197984730788652363e-01,-5.572051220356718515e-01,8.185886150139938255e-01,7.129836740526199201e-02
1.200654052376679964e-01,-5.579709665802580210e-01,8.179972287124137598e-01,7.164658217541260143e-02
1.203303530373333319e-01,-5.587320777221188584e-01,8.174080995478049116e-01,7.199354315409846328e-02
1.205933320999164893e-01,-5.594884867338649759e-01,8.168212254629204638e-01,7.233925005515257078e-02
1.208543579262654488e-01,-5.602402246742224090e-01,8.162366042957336365e-01,7.268370267795028206e-02
1.211134458968047695e-01,-5.609873223893786509e-01,8.156542337813703636e-01,7.302690090591873462e-02
1.213706112723183378e-01,-5.617298105143199161e-01,8.150741115540194315e-01,7.336884470506652156e-02
1.216258691947310483e-01,-5.624677194741701802e-01,8.144962351488135299e-01,7.370953412253458681e-02
1.218792346878885269e-01,-5.632010794855231151e-01,8.139206020036847677e-01,7.404896928516663257e-02
1.221307226583361882e-01,-5.639299205577668062e-01,8.133472094611954306e-01,7.438715039809917773e-02
1.223803478960969054e-01,-5.646542724944083602e-01,8.127760547703426486e-01,7.472407774337211372e-02
1.226281250754460428e-01,-5.653741648943906295e-01,8.122071350883371954e-01,7.505975167855763464e-02
1.228740687556855032e-01,-5.660896271534061608e-01,8.116404474823583071e-01,7.539417263540897085e-02
1.231181933819165963e-01,-5.668006884652045940e-01,8.110759889312846305e-01,7.572734111852780226e-02
1.233605132858095754e-01,-5.675073778228967303e-01,8.105137563273989709e-01,7.605925770405015662e-02
1.236010426863726613e-01,-5.682097240202518273e-01,8.099537464780725005e-01,7.638992303835094588e-02
1.238397956907179021e-01,-5.689077556529913426e-01,8.093959561074206555e-01,7.671933783676647411e-02
1.240767862948259914e-01,-5.696015011200769029e-01,8.088403818579409377e-01,7.704750288233520872e-02
1.243120283843077711e-01,-5.702909886249933891e-01,8.082870202921231817e-01,7.737441902455574616e-02
1.245455357351645947e-01,-5.709762461770255815e-01,8.077358678940409487e-01,7.770008717816281885e-02
1.247773220145454443e-01,-5.716573015925313639e-01,8.071869210709169407e-01,7.802450832192010799e-02
1.250074007815026589e-01,-5.723341824962081548e-01,8.066401761546695415e-01,7.834768349743072291e-02
1.252357854877439725e-01,-5.730069163223546758e-01,8.060956294034348213e-01,7.866961380796376468e-02
1.254624894783832045e-01,-5.736755303161266140e-01,8.055532770030686684e-01,7.899030041729791785e-02
1.256875259926876209e-01,-5.743400515347863999e-01,8.050131150686272719e-01,7.930974454858141787e-02
1.259109081648230044e-01,-5.750005068489498772e-01,8.044751396458262871e-01,7.962794748320821403e-02
1.261326490245961163e-01,-5.756569229438232016e-01,8.039393467124787973e-01,7.994491055971007787e-02
1.263527614981939939e-01,-5.763093263204374095e-01,8.034057321799146223e-01,8.026063517266426861e-02
1.265712584089206116e-01,-5.769577432968781006e-01,8.028742918943754248e-01,8.057512277161743564e-02
1.267881524779313485e-01,-5.776022000095036857e-01,8.023450216383961608e-01,8.088837486002403709e-02
1.270034563249637649e-01,-5.782427224141650779e-01,8.018179171321599963e-01,8.120039299420075962e-02
1.272171824690652431e-01,-5.788793362874146142e-01,8.012929740348381236e-01,8.151117878229499625e-02
1.274293433293186006e-01,-5.795120672277108698e-01,8.007701879459095951e-01,8.182073388326906171e-02
1.276399512255641522e-01,-5.801409406566178095e-01,8.002495544064599509e-01,8.212906000589854927e-02
1.278490183791186341e-01,-5.807659818199973900e-01,7.997310689004653028e-01,8.243615890778502320e-02
1.280565569134909099e-01,-5.813872157891962766e-01,7.992147268560527706e-01,8.274203239438299162e-02
1.282625788550948442e-01,-5.820046674622276761e-01,7.987005236467474845e-01,8.304668231804104850e-02
1.284670961339589024e-01,-5.826183615649448422e-01,7.981884545926981600e-01,8.335011057705661586e-02
1.286701205844327234e-01,-5.832283226522118058e-01,7.976785149618861315e-01,8.365231911474506343e-02
1.288716639458896418e-01,-5.838345751090648905e-01,7.971706999713172870e-01,8.395330991852104074e-02
1.290717378634271550e-01,-5.844371431518707860e-01,7.966650047881961294e-01,8.425308501899457514e-02
1.292703538885625891e-01,-5.850360508294760731e-01,7.961614245310822957e-01,8.455164648907891045e-02
1.294675234799273211e-01,-5.856313220243531958e-01,7.956599542710313111e-01,8.484899644311283406e-02
1.296632580039553673e-01,-5.862229804537383293e-01,7.951605890327170245e-01,8.514513703599414784e-02
1.298575687355706942e-01,-5.868110496707648061e-01,7.946633237955393891e-01,8.544007046232751645e-02
1.300504668588697843e-01,-5.873955530655884383e-01,7.941681534947151455e-01,8.573379895558322361e-02
1.302419634678008697e-01,-5.879765138665089541e-01,7.936750730223511852e-01,8.602632478726932042e-02
1.304320695668405861e-01,-5.885539551410828851e-01,7.931840772285054797e-01,8.631765026611512570e-02
1.306207960716657401e-01,-5.891278997972330123e-01,7.926951609222285811e-01,8.660777773726761886e-02
1.308081538098230523e-01,-5.896983705843493739e-01,7.922083188725914660e-01,8.689670958149879609e-02
1.309941535213944297e-01,-5.902653900943848342e-01,7.917235458096996137e-01,8.718444821442530857e-02
1.311788058596583817e-01,-5.908289807629454327e-01,7.912408364256876547e-01,8.747099608573900842e-02
1.313621213917490482e-01,-5.913891648703722970e-01,7.907601853757056931e-01,8.775635567844948526e-02
1.315441105993108983e-01,-5.919459645428210015e-01,7.902815872788839791e-01,8.804052950813781586e-02
1.317247838791494596e-01,-5.924994017533301571e-01,7.898050367192888110e-01,8.832352012222036142e-02
1.319041515438793832e-01,-5.930494983228882244e-01,7.893305282468601192e-01,8.860533009922522130e-02
1.320822238225681788e-01,-5.935962759214910012e-01,7.888580563783385013e-01,8.888596204807758250e-02
1.322590108613767301e-01,-5.941397560691947799e-01,7.883876155981749401e-01,8.916541860739735093e-02
1.324345227241954803e-01,-5.946799601371618449e-01,7.879192003594297500e-01,8.944370244480605303e-02
1.326087693932782308e-01,-5.952169093487017504e-01,7.874528050846557603e-01,8.972081625624492296e-02
1.327817607698709712e-01,-5.957506247803041610e-01,7.869884241667698399e-01,8.999676276530271801e-02
1.329535066748375183e-01,-5.962811273626682507e-01,7.865260519699098785e-01,9.027154472255387307e-02
1.331240168492819342e-01,-5.968084378817216651e-01,7.860656828302801102e-01,9.054516490490611969e-02
1.332933009551661996e-01,-5.973325769796395956e-01,7.856073110569822271e-01,9.081762611495873549e-02
1.334613685759258039e-01,-5.978535651558515296e-01,7.851509309328346120e-01,9.108893118037014736e-02
1.336282292170800357e-01,-5.983714227680447806e-01,7.846965367151798043e-01,9.135908295323448558e-02
1.337938923068388852e-01,-5.988861700331630233e-01,7.842441226366775320e-01,9.162808430946814409e-02
1.339583671967076728e-01,-5.993978270283967236e-01,7.837936829060880850e-01,9.189593814820616602e-02
1.341216631620860966e-01,-5.999064136921664625e-01,7.833452117090418110e-01,9.216264739120640093e-02
1.342837894028642010e-01,-6.004119498251052622e-01,7.828987032087962872e-01,9.242821498226409804e-02
1.344447550440156791e-01,-6.009144550910273663e-01,7.824541515469860542e-01,9.269264388663442378e-02
1.346045691361855423e-01,-6.014139490178983527e-01,7.820115508443543639e-01,9.295593709046436059e-02
1.347632406562762342e-01,-6.019104509987937002e-01,7.815708952014787103e-01,9.321809760023355707e-02
1.349207785080278610e-01,-6.024039802928539133e-01,7.811321786994828154e-01,9.347912844220253314e-02
1.350771915225967845e-01,-6.028945560262336523e-01,7.806953954007381791e-01,9.373903266187082195e-02
1.352324884591286080e-01,-6.033821971930442007e-01,7.802605393495541941e-01,9.399781332344241125e-02
1.353866780053291918e-01,-6.038669226562896064e-01,7.798276045728580463e-01,9.425547350930021939e-02
1.355397687780307836e-01,-6.043487511487977137e-01,7.793965850808634022e-01,9.451201631948787096e-02
1.356917693237548184e-01,-6.048277012741443137e-01,7.789674748677298810e-01,9.476744487119995175e-02
1.358426881192711655e-01,-6.053037915075731856e-01,7.785402679122099823e-01,9.502176229828039611e-02
1.359925335721536843e-01,-6.057770401969077012e-01,7.781149581782879077e-01,9.527497175072797975e-02
1.361413140213315609e-01,-6.062474655634578768e-01,7.776915396158067262e-01,9.552707639421016694e-02
1.362890377376380080e-01,-6.067150857029224298e-01,7.772700061610865463e-01,9.577807940958427135e-02
1.364357129243543854e-01,-6.071799185862822856e-01,7.768503517375333622e-01,9.602798399242593042e-02
1.365813477177512392e-01,-6.076419820606913103e-01,7.764325702562357989e-01,9.627679335256544846e-02
1.367259501876249006e-01,-6.081012938503596033e-01,7.760166556165556395e-01,9.652451071363073176e-02
1.368695283378317251e-01,-6.085578715574307962e-01,7.756026017067056966e-01,9.677113931259827273e-02
1.370120901068174191e-01,-6.090117326628541328e-01,7.751904024043211328e-01,9.701668239935030968e-02
1.371536433681437572e-01,-6.094628945272502207e-01,7.747800515770197904e-01,9.726114323623967495e-02
1.372941959310106930e-01,-6.099113743917724539e-01,7.743715430829545276e-01,9.750452509766101283e-02
1.374337555407754707e-01,-6.103571893789611069e-01,7.739648707713545628e-01,9.774683126962932511e-02
1.375723298794689076e-01,-6.108003564935918783e-01,7.735600284830630446e-01,9.798806504936484474e-02
1.377099265663059291e-01,-6.112408926235198825e-01,7.731570100510576360e-01,9.822822974488465420e-02
1.378465531581950232e-01,-6.116788145405173127e-01,7.727558093009722073e-01,9.846732867460072924e-02
1.379822171502419759e-01,-6.121141389011048872e-01,7.723564200516018774e-01,9.870536516692436646e-02
1.381169259762518309e-01,-6.125468822473790764e-01,7.719588361154043898e-01,9.894234255987753579e-02
1.382506870092259643e-01,-6.129770610078327797e-01,7.715630512989919421e-01,9.917826420070968707e-02
1.383835075618568555e-01,-6.134046914981692300e-01,7.711690594036151314e-01,9.941313344552100972e-02
1.385153948870175566e-01,-6.138297899221144549e-01,7.707768542256370203e-01,9.964695365889211787e-02
1.386463561782497744e-01,-6.142523723722190798e-01,7.703864295570036491e-01,9.987972821351927266e-02
1.387763985702471226e-01,-6.146724548306586877e-01,7.699977791857012255e-01,1.001114604898558774e-01
1.389055291393352376e-01,-6.150900531700249640e-01,7.696108968962110941e-01,1.003421538757595516e-01
1.390337549039483145e-01,-6.155051831541165086e-01,7.692257764699526046e-01,1.005718117661450750e-01
1.391610828251021725e-01,-6.159178604387203215e-01,7.688424116857197621e-01,1.008004375626432858e-01
1.392875198068644349e-01,-6.163281005723862949e-01,7.684607963201145475e-01,1.010280346732645856e-01
1.394130726968203782e-01,-6.167359189972032585e-01,7.680809241479652494e-01,1.012546065120695643e-01
1.395377482865364782e-01,-6.171413310495615923e-01,7.677027889427449070e-01,1.014801564988438848e-01
1.396615533120191821e-01,-6.175443519609167264e-01,7.673263844769787623e-01,1.017046880587785390e-01
1.397844944541713486e-01,-6.179449968585437603e-01,7.669517045226447172e-01,1.019282046221559601e-01
1.399065783392452467e-01,-6.183432807662885278e-01,7.665787428515693502e-01,1.021507096240413248e-01
1.400278115392916689e-01,-6.187392186053125576e-01,7.662074932358143853e-01,1.023722065039784218e-01
1.401482005726062685e-01,-6.191328251948334804e-01,7.658379494480589411e-01,1.025926987056911821e-01
1.402677519041720944e-01,-6.195241152528598860e-01,7.654701052619721224e-01,1.028121896767901083e-01
1.403864719460991006e-01,-6.199131033969199622e-01,7.651039544525833902e-01,1.030306828684830339e-01
1.405043670580604642e-01,-6.202998041447891353e-01,7.647394907966412747e-01,1.032481817352921410e-01
1.406214435477249891e-01,-6.206842319152067189e-01,7.643767080729704233e-01,1.034646897347738514e-01
1.407377076711874841e-01,-6.210664010285914527e-01,7.640156000628195443e-01,1.036802103272455727e-01
1.408531656333945059e-01,-6.214463257077510461e-01,7.636561605502054650e-01,1.038947469755149844e-01
1.409678235885679087e-01,-6.218240200785866145e-01,7.632983833222473091e-01,1.041083031446159712e-01
1.410816876406248421e-01,-6.221994981707924532e-01,7.629422621695000073e-01,1.043208823015475545e-01
1.411947638435938346e-01,-6.225727739185493714e-01,7.625877908862764842e-01,1.045324879150178882e-01
1.413070582020291843e-01,-6.229438611612161392e-01,7.622349632709680689e-01,1.047431234551926549e-01
1.414185766714210757e-01,-6.233127736440119415e-01,7.618837731263580215e-01,1.049527923934479579e-01
1.415293251586025314e-01,-6.236795250186986106e-01,7.615342142599275110e-01,1.051614982021272099e-01
1.416393095221541165e-01,-6.240441288442534207e-01,7.611862804841582619e-01,1.053692443543024632e-01
1.417485355728047292e-01,-6.244065985875403291e-01,7.608399656168294278e-01,1.055760343235397358e-01
1.418570090738293377e-01,-6.247669476239752218e-01,7.604952634813084700e-01,1.057818715836684742e-01
1.419647357414441091e-01,-6.251251892381863851e-01,7.601521679068355963e-01,1.059867596085553310e-01
1.420717212451980405e-01,-6.254813366246702033e-01,7.598106727288056472e-01,1.061907018718815793e-01
1.421779712083620362e-01,-6.258354028884416387e-01,7.594707717890426535e-01,1.063937018469245932e-01
1.422834912083139614e-01,-6.261874010456829343e-01,7.591324589360688435e-01,1.065957630063434775e-01
1.423882867769223903e-01,-6.265373440243825476e-01,7.587957280253715409e-01,1.067968888219681528e-01
1.424923634009251372e-01,-6.268852446649741950e-01,7.584605729196615131e-01,1.069970827645920081e-01
1.425957265223069537e-01,-6.272311157209691235e-01,7.581269874891281013e-01,1.071963483037693399e-01
1.426983815386732857e-01,-6.275749698595828319e-01,7.577949656116909072e-01,1.073946889076151934e-01
1.428003338036203107e-01,-6.279168196623601261e-01,7.574645011732424882e-01,1.075921080426093940e-01
1.429015886271037816e-01,-6.282566776257934027e-01,7.571355880678922734e-01,1.077886091734042845e-01
1.430021512758037072e-01,-6.285945561619369348e-01,7.568082201981995993e-01,1.079841957626358345e-01
1.431020269734862849e-01,-6.289304675990166071e-01,7.564823914754068568e-01,1.081788712707379557e-01
1.432012209013638626e-01,-6.292644241820364304e-01,7.561580958196668645e-01,1.083726391557606472e-01
1.432997381984506269e-01,-6.295964380733779509e-01,7.558353271602629153e-01,1.085655028731911387e-01
1.433975839619164583e-01,-6.299265213533994379e-01,7.555140794358295997e-01,1.087574658757788082e-01
1.434947632474377621e-01,-6.302546860210263002e-01,7.551943465945648581e-01,1.089485316133625564e-01
1.435912810695457731e-01,-6.305809439943387273e-01,7.548761225944401465e-01,1.091387035327025246e-01
1.436871424019710297e-01,-6.309053071111585531e-01,7.545594014034051611e-01,1.093279850773141992e-01
1.437823521779863778e-01,-6.312277871296251286e-01,7.542441769995894552e-01,1.095163796873054735e-01
1.438769152907466709e-01,-6.315483957287719718e-01,7.539304433715003917e-01,1.097038907992176071e-01
1.439708365936252510e-01,-6.318671445090988659e-01,7.536181945182135467e-01,1.098905218458685190e-01
1.440641209005486534e-01,-6.321840449931376282e-01,7.533074244495637783e-01,1.100762762561996733e-01
1.441567729863282021e-01,-6.324991086260145501e-01,7.529981271863307457e-01,1.102611574551249224e-01
1.442487975869884975e-01,-6.328123467760095044e-01,7.526902967604179873e-01,1.104451688633838607e-01
1.443401994000939881e-01,-6.331237707351102806e-01,7.523839272150328883e-01,1.106283138973960384e-01
1.444309830850724063e-01,-6.334333917195626995e-01,7.520790126048585433e-01,1.108105959691200043e-01
1.445211532635358176e-01,-6.337412208704176209e-01,7.517755469962246195e-01,1.109920184859135295e-01
1.446107145195987542e-01,-6.340472692540723987e-01,7.514735244672736680e-01,1.111725848503975489e-01
1.446996714001943518e-01,-6.343515478628091175e-01,7.511729391081238827e-01,1.113522984603224908e-01
1.447880284153871544e-01,-6.346540676153300531e-01,7.508737850210283060e-01,1.115311627084372703e-01
1.448757900386841990e-01,-6.349548393572866933e-01,7.505760563205301494e-01,1.117091809823609200e-01
1.449629607073426862e-01,-6.352538738618066505e-01,7.502797471336164481e-01,1.118863566644567459e-01
1.450495448226758466e-01,-6.355511818300166871e-01,7.499848515998652765e-01,1.120626931317092456e-01
1.451355467503561425e-01,-6.358467738915603018e-01,7.496913638715934081e-01,1.122381937556032189e-01
1.452209708207151118e-01,-6.361406606051138724e-01,7.493992781139965365e-01,1.124128619020055286e-01
1.453058213290424894e-01,-6.364328524588963587e-01,7.491085885052898297e-01,1.125867009310493883e-01
1.453901025358814991e-01,-6.367233598711775633e-01,7.488192892368430442e-01,1.127597141970211880e-01
1.454738186673218692e-01,-6.370121931907808399e-01,7.485313745133143071e-01,1.129319050482490844e-01
1.455569739152911546e-01,-6.372993626975835824e-01,7.482448385527784573e-01,1.131032768269946420e-01
1.456395724378426459e-01,-6.375848786030119397e-01,7.479596755868544999e-01,1.132738328693460583e-01
1.457216183594418069e-01,-6.378687510505346436e-01,7.476758798608287293e-01,1.134435765051146072e-01
1.458031157712498527e-01,-6.381509901161500631e-01,7.473934456337770760e-01,1.136125110577320269e-01
1.458840687314049978e-01,-6.384316058088731483e-01,7.471123671786793485e-01,1.137806398441515709e-01
1.459644812653015933e-01,-6.387106080712146028e-01,7.468326387825379165e-01,1.139479661747498235e-01
1.460443573658668226e-01,-6.389880067796602781e-01,7.465542547464871781e-01,1.141144933532319133e-01
1.461237009938349263e-01,-6.392638117451453494e-01,7.462772093859036948e-01,1.142802246765377977e-01
1.462025160780197619e-01,-6.395380327135234966e-01,7.460014970305124393e-01,1.144451634347513069e-01
1.462808065155841719e-01,-6.398106793660359726e-01,7.457271120244910456e-01,1.146093129110109521e-01
1.463585761723078249e-01,-6.400817613197741229e-01,7.454540487265703952e-01,1.147726763814224393e-01
1.464358288828523647e-01,-6.403512881281400171e-01,7.451823015101329828e-01,1.149352571149738350e-01
1.465125684510250048e-01,-6.406192692813028611e-01,7.449118647633098389e-01,1.150970583734523545e-01
1.465887986500390427e-01,-6.408857142066529677e-01,7.446427328890721231e-01,1.152580834113627190e-01
1.466645232227730411e-01,-6.411506322692511750e-01,7.443749003053237168e-01,1.154183354758482882e-01
1.467397458820269562e-01,-6.414140327722762658e-01,7.441083614449879313e-01,1.155778178066130119e-01
1.468144703107771565e-01,-6.416759249574668367e-01,7.438431107560948830e-01,1.157365336358458785e-01
1.468887001624282485e-01,-6.419363180055622786e-01,7.435791427018643152e-01,1.158944861881470861e-01
1.469624390610634601e-01,-6.421952210367392055e-01,7.433164517607860899e-01,1.160516786804557943e-01
1.470356906016928034e-01,-6.424526431110454405e-01,7.430550324267003459e-01,1.162081143219798884e-01
1.471084583504992382e-01,-6.427085932288285619e-01,7.427948792088728824e-01,1.163637963141274101e-01
1.471807458450822559e-01,-6.429630803311635612e-01,7.425359866320703217e-01,1.165187278504392077e-01
1.472525565947001014e-01,-6.432161133002782805e-01,7.422783492366310520e-01,1.166729121165243771e-01
1.473238940805093600e-01,-6.434677009599699682e-01,7.420219615785367262e-01,1.168263522899956608e-01
1.473947617558028500e-01,-6.437178520760273859e-01,7.417668182294770984e-01,1.169790515404087045e-01
1.474651630462457952e-01,-6.439665753566409245e-01,7.415129137769195244e-01,1.171310130292005092e-01
1.475351013501088326e-01,-6.442138794528158297e-01,7.412602428241689134e-01,1.172822399096312279e-01
1.476045800385008544e-01,-6.444597729587804302e-01,7.410087999904304557e-01,1.174327353267270446e-01
1.476736024555982685e-01,-6.447042644123898159e-01,7.407585799108701297e-01,1.175825024172239830e-01
1.477421719188728166e-01,-6.449473622955289587e-01,7.405095772366695472e-01,1.177315443095140468e-01
1.478102917193182264e-01,-6.451890750345098402e-01,7.402617866350845732e-01,1.178798641235920819e-01
1.478779651216736157e-01,-6.454294110004699103e-01,7.400152027894952855e-01,1.180274649710050666e-01
1.479451953646460927e-01,-6.456683785097627748e-01,7.397698203994605981e-01,1.181743499548019022e-01
1.480119856611308293e-01,-6.459059858243494379e-01,7.395256341807666667e-01,1.183205221694848264e-01
1.480783391984295538e-01,-6.461422411521844378e-01,7.392826388654736292e-01,1.184659847009627703e-01
1.481442591384671825e-01,-6.463771526476007612e-01,7.390408292019641223e-01,1.186107406265054787e-01
1.482097486180063706e-01,-6.466107284116903164e-01,7.388001999549855814e-01,1.187547930146990588e-01
1.482748107488606748e-01,-6.468429764926828529e-01,7.385607459056930946e-01,1.188981449254034733e-01
1.483394486181052463e-01,-6.470739048863211051e-01,7.383224618516911475e-01,1.190407994097101158e-01
1.484036652882863017e-01,-6.473035215362332728e-01,7.380853426070717038e-01,1.191827595099020087e-01
1.484674637976288181e-01,-6.475318343343038352e-01,7.378493830024510647e-01,1.193240282594145857e-01
1.485308471602418412e-01,-6.477588511210394806e-01,7.376145778850076162e-01,1.194646086827976239e-01
1.485938183663224887e-01,-6.479845796859341478e-01,7.373809221185133600e-01,1.196045037956785517e-01
1.486563803823586771e-01,-6.482090277678301815e-01,7.371484105833686629e-01,1.197437166047274210e-01
1.487185361513289339e-01,-6.484322030552773786e-01,7.369170381766315669e-01,1.198822501076220182e-01
1.487802885929014329e-01,-6.486541131868885923e-01,7.366867998120485428e-01,1.200201072930152657e-01
1.488416406036313089e-01,-6.488747657516945599e-01,7.364576904200806906e-01,1.201572911405032751e-01
1.489025950571553347e-01,-6.490941682894935116e-01,7.362297049479313849e-01,1.202938046205942468e-01
1.489631548043864884e-01,-6.493123282911987815e-01,7.360028383595708101e-01,1.204296506946788414e-01
1.490233226737052163e-01,-6.495292531991863072e-01,7.357770856357594980e-01,1.205648323150017853e-01
1.490831014711503644e-01,-6.497449504076355797e-01,7.355524417740694210e-01,1.206993524246343930e-01
1.491424939806074990e-01,-6.499594272628712588e-01,7.353289017889060863e-01,1.208332139574477965e-01
1.492015029639963686e-01,-6.501726910636997925e-01,7.351064607115262994e-01,1.209664198380877159e-01
1.492601311614562276e-01,-6.503847490617464810e-01,7.348851135900568154e-01,1.210989729819504368e-01
1.493183812915299669e-01,-6.505956084617856572e-01,7.346648554895109928e-01,1.212308762951586905e-01
1.493762560513458015e-01,-6.508052764220730868e-01,7.344456814918031151e-01,1.213621326745398799e-01
1.494337581167990980e-01,-6.510137600546727077e-01,7.342275866957630459e-01,1.214927450076047077e-01
1.494908901427304815e-01,-6.512210664257814807e-01,7.340105662171486633e-01,1.216227161725261935e-01
1.495476547631045539e-01,-6.514272025560529089e-01,7.337946151886571844e-01,1.217520490381210907e-01
1.496040545911850317e-01,-6.516321754209174477e-01,7.335797287599351568e-01,1.218807464638304167e-01
1.496600922197097727e-01,-6.518359919508996958e-01,7.333659020975873410e-01,1.220088112997023411e-01
1.497157702210643870e-01,-6.520386590319345865e-01,7.331531303851853698e-01,1.221362463863755465e-01
1.497710911474530726e-01,-6.522401835056796937e-01,7.329414088232731883e-01,1.222630545550630887e-01
1.498260575310688958e-01,-6.524405721698275373e-01,7.327307326293723833e-01,1.223892386275375610e-01
1.498806718842627395e-01,-6.526398317784126712e-01,7.325210970379875119e-01,1.225148014161169807e-01
1.499349366997104194e-01,-6.528379690421188819e-01,7.323124973006083227e-01,1.226397457236518135e-01
1.499888544505784405e-01,-6.530349906285811690e-01,7.321049286857129745e-01,1.227640743435119558e-01
1.500424275906881155e-01,-6.532309031626899465e-01,7.318983864787673710e-01,1.228877900595757577e-01
1.500956585546786015e-01,-6.534257132268881385e-01,7.316928659822268255e-01,1.230108956462186015e-01
1.501485497581682704e-01,-6.536194273614693850e-01,7.314883625155339519e-01,1.231333938683032703e-01
1.502011035979151088e-01,-6.538120520648726952e-01,7.312848714151158891e-01,1.232552874811708998e-01
1.502533224519752852e-01,-6.540035937939735478e-01,7.310823880343839676e-01,1.233765792306318887e-01
1.503052086798602749e-01,-6.541940589643773230e-01,7.308809077437260493e-01,1.234972718529587787e-01
1.503567646226929011e-01,-6.543834539507038528e-01,7.306804259305041960e-01,1.236173680748786224e-01
1.504079926033621006e-01,-6.545717850868767451e-01,7.304809379990473417e-01,1.237368706135675150e-01
1.504588949266762454e-01,-6.547590586664049361e-01,7.302824393706440764e-01,1.238557821766444467e-01
1.505094738795148268e-01,-6.549452809426651312e-01,7.300849254835363178e-01,1.239741054621664590e-01
1.505597317309790295e-01,-6.551304581291818030e-01,7.298883917929092080e-01,1.240918431586246345e-01
1.506096707325415007e-01,-6.553145963999043033e-01,7.296928337708818990e-01,1.242089979449407799e-01
1.506592931181939266e-01,-6.554977018894827534e-01,7.294982469064960062e-01,1.243255724904644144e-01
1.507086011045938589e-01,-6.556797806935404926e-01,7.293046267057071708e-01,1.244415694549702023e-01
1.507575968912106268e-01,-6.558608388689460833e-01,7.291119686913694053e-01,1.245569914886573426e-01
1.508062826604685824e-01,-6.560408824340826506e-01,7.289202684032233259e-01,1.246718412321478620e-01
1.508546605778910976e-01,-6.562199173691145582e-01,7.287295213978839392e-01,1.247861213164866701e-01
1.509027327922415618e-01,-6.563979496162535288e-01,7.285397232488228791e-01,1.248998343631418650e-01
1.509505014356642416e-01,-6.565749850800205456e-01,7.283508695463559723e-01,1.250129829840057050e-01
1.509979686238231145e-01,-6.567510296275085313e-01,7.281629558976255856e-01,1.251255697813957457e-01
1.510451364560400911e-01,-6.569260890886411408e-01,7.279759779265829733e-01,1.252375973480574778e-01
1.510920070154324335e-01,-6.571001692564288899e-01,7.277899312739727344e-01,1.253490682671667411e-01
