ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
-3.950446702264297748e-03,-2.373959893433009747e-05,-1.360040712077388667e-03
9.403110690283732198e-02,-2.911572296092664325e-01,-2.655213998244987939e-01
1.919856720498418767e-01,-5.822910960020190041e-01,-5.296923537860133147e-01
2.898728659103184668e-01,-8.734255951555784936e-01,-7.938875905046632875e-01
3.876522998391224162e-01,-1.164560983166043950e+00,-1.058121781716821808e+00
4.852835757083526769e-01,-1.455697515670976383e+00,-1.322409572890711482e+00
5.827262822504076789e-01,-1.746835447673083186e+00,-1.586765573126652562e+00
6.799399914136744494e-01,-2.037975033363817357e+00,-1.851204345052762879e+00
7.768842547343934868e-01,-2.329116525946863359e+00,-2.115740394714834327e+00
8.735185997282318704e-01,-2.620260177461493534e+00,-2.380388161459121577e+00
9.698025263051152089e-01,-2.911406238605773744e+00,-2.645162007806795224e+00
1.065695503210863260e+00,-3.202554958559586940e+00,-2.910076209318796181e+00
1.161156964499186817e+00,-3.493706584807468651e+00,-3.175144944449875162e+00
1.256146306037588145e+00,-3.784861362961216891e+00,-3.440382284390586687e+00
1.350622882050744655e+00,-4.076019536582268010e+00,-3.705802182896041685e+00
1.444546001704930083e+00,-4.367181347003810998e+00,-3.971418466100214761e+00
1.537874925737060527e+00,-4.658347033152617556e+00,-4.237244822314658599e+00
1.630568863131931945e+00,-4.949516831370577741e+00,-4.503294791810454889e+00
1.722586967851248207e+00,-5.240690975235921201e+00,-4.769581756582290666e+00
1.813888335618031755e+00,-5.531869695384080465e+00,-5.036118930093548940e+00
1.904432000760035271e+00,-5.823053219328210517e+00,-5.302919347001323835e+00
1.994176933115739514e+00,-6.114241771279337101e+00,-5.569995852860333052e+00
2.083082035006587951e+00,-6.405435571966086705e+00,-5.837361093804671164e+00
2.171106138279092601e+00,-6.696634838454038174e+00,-6.105027506206440080e+00
2.258208001420420885e+00,-6.987839783964614249e+00,-6.373007306310261910e+00
2.344346306751159847e+00,-7.279050617693546776e+00,-6.641312479842779837e+00
2.429479657698892847e+00,-7.570267544628880074e+00,-6.909954771596214407e+00
2.513566576156288424e+00,-7.861490765368499112e+00,-7.178945674985140357e+00
2.596565499927361742e+00,-8.152720475937144329e+00,-7.448296421575650861e+00
2.678434780265631865e+00,-8.443956867602969041e+00,-7.718017970586150689e+00
2.759132679507875885e+00,-8.735200126693545286e+00,-7.988120998359002911e+00
2.838617368807220043e+00,-9.026450434411344759e+00,-8.258615887802349675e+00
2.916846925969275528e+00,-9.317707966648692164e+00,-8.529512717801468469e+00
2.993779333395099052e+00,-9.608972893802164350e+00,-8.800821252599053679e+00
3.069372476134725414e+00,-9.900245380586429889e+00,-9.072550931143826602e+00
3.143584140055071696e+00,-1.019152558584749890e+01,-9.344710856407035138e+00
3.216372010125964298e+00,-1.048281366237543644e+01,-9.617309784666328909e+00
3.287693668828135074e+00,-1.077410975671646653e+01,-9.890356114756658101e+00
3.357506594686977319e+00,-1.106541400898447236e+01,-1.016385787728777856e+01
3.425768160935921625e+00,-1.135672655267193853e+01,-1.043782272382816956e+01
3.492435634313239223e+00,-1.164804751446027176e+01,-1.071225791605504440e+01
3.557466173996173708e+00,-1.193937701402950857e+01,-1.098717031487032969e+01
3.620816830676238496e+00,-1.223071516386745117e+01,-1.126256636948250289e+01
3.682444545779618217e+00,-1.252206206907817254e+01,-1.153845210645421737e+01
3.742306150836510081e+00,-1.281341782718992306e+01,-1.181483311871577691e+01
3.800358367003365156e+00,-1.310478252796244369e+01,-1.209171455454449884e+01
3.856557804741972628e+00,-1.339615625319366465e+01,-1.236910110651017014e+01
3.910860963659268386e+00,-1.368753907652583202e+01,-1.264699700038678642e+01
3.963224232511876277e+00,-1.397893106325100199e+01,-1.292540598403092211e+01
4.013603889379327327e+00,-1.427033227011600403e+01,-1.320433131622703193e+01
4.061956102009959935e+00,-1.456174274512678934e+01,-1.348377575550023977e+01
4.108236928343440120e+00,-1.485316252735220743e+01,-1.376374154889703760e+01
4.152402317213960359e+00,-1.514459164672728875e+01,-1.404423042073460515e+01
4.194408109238094262e+00,-1.543603012385588080e+01,-1.432524356131935228e+01
4.234210037891379841e+00,-1.572747796981286506e+01,-1.460678161563553523e+01
4.271763730777581536e+00,-1.601893518594575738e+01,-1.488884467200477424e+01
4.307024711094760150e+00,-1.631040176367588046e+01,-1.517143225071740886e+01
4.339948399302143933e+00,-1.660187768429905475e+01,-1.545454329263678162e+01
4.370490114991924635e+00,-1.689336291878575480e+01,-1.573817614777751039e+01
4.398605078969949567e+00,-1.718485742758091561e+01,-1.602232856385902693e+01
4.424248415549477897e+00,-1.747636116040327536e+01,-1.630699767483570284e+01
4.447375155062022856e+00,-1.775039624417498985e+01,-1.659248506574590465e+01
4.467992683320844094e+00,-1.798881689848023768e+01,-1.687908970955320243e+01
4.486167224326275793e+00,-1.819506821103450633e+01,-1.716671862869356247e+01
4.501961490344455363e+00,-1.837226682202667405e+01,-1.745528628583616282e+01
4.515434869936262530e+00,-1.852323221194086500e+01,-1.774471396234349996e+01
4.526643610585305844e+00,-1.865051500902173487e+01,-1.803492918664016642e+01
4.535640995369926820e+00,-1.875642260028449115e+01,-1.832586520890286508e+01
4.542477513263190048e+00,-1.884304230292687521e+01,-1.861746051867753238e+01
4.547201022763835532e+00,-1.891226232853181344e+01,-1.890965840222317951e+01
4.549856908663054256e+00,-1.896579075031277384e+01,-1.920240653657352681e+01
4.550488231838545339e+00,-1.900517266362503932e+01,-1.949565661749503676e+01
4.549135872040455553e+00,-1.903180571184602599e+01,-1.978936401870221218e+01
4.545838663695390025e+00,-1.904695413333337939e+01,-2.008348747986694605e+01
4.540633524805842924e+00,-1.905176147033693113e+01,-2.037798882112734589e+01
4.533555579064630692e+00,-1.904726206732147276e+01,-2.067283268196287693e+01
4.524638271338228712e+00,-1.903439147401551423e+01,-2.096798628245544904e+01
4.513913476700450289e+00,-1.901399585751704535e+01,-2.126341920510134997e+01
4.501411603219317215e+00,-1.898684051784874427e+01,-2.155910319547551879e+01
4.487161688716505559e+00,-1.895361759236380195e+01,-2.185501198017841418e+01
4.471191491730521328e+00,-1.891495302626827169e+01,-2.215112110061635420e+01
4.453527576922911457e+00,-1.887141287916592347e+01,-2.244740776127898840e+01
4.434195395171649068e+00,-1.882350903087264626e+01,-2.274385069128313930e+01
4.413219358598023057e+00,-1.877170434372254704e+01,-2.304043001805019841e+01
4.390622910772799870e+00,-1.871641733313753875e+01,-2.333712715207560251e+01
4.366428592345660498e+00,-1.865802639330020085e+01,-2.363392468183370454e+01
4.340658102337715540e+00,-1.859687362030846813e+01,-2.393080627793965931e+01
4.313332355332073043e+00,-1.853326827115331099e+01,-2.422775660576282419e+01
4.284471534791078007e+00,-1.846748989320905920e+01,-2.452476124575315808e+01
4.254095142722011502e+00,-1.839979115562106671e+01,-2.482180662080411082e+01
4.222222045905339449e+00,-1.833040041098623973e+01,-2.511887993003275810e+01
4.188870518891416594e+00,-1.825952401301701755e+01,-2.541596908841033553e+01
4.154058283963422582e+00,-1.818734841343228581e+01,-2.571306267172508342e+01
4.117802548255347972e+00,-1.811404205910455545e+01,-2.601014986640356241e+01
4.080120038205418354e+00,-1.803975710848980896e+01,-2.630722042375770187e+01
4.041027031516513546e+00,-1.796463098455388874e+01,-2.660426461826231304e+01
4.000539386786548413e+00,-1.788878777976968948e+01,-2.690127320950221090e+01
3.958672570963145176e+00,-1.781233952727592040e+01,-2.719823740745984253e+01
3.915441684768761643e+00,-1.773538735094599161e+01,-2.749514884084297961e+01
3.870861486234153936e+00,-1.765802250590116884e+01,-2.779199952817877772e+01
3.824946412470262569e+00,-1.758032731990363118e+01,-2.808878185142453532e+01
3.777710599800938152e+00,-1.750237604507086076e+01,-2.838548853186775744e+01
3.729167902371585797e+00,-1.742423562845354468e+01,-2.868211260810836194e+01
3.679331909341887030e+00,-1.734596640920554833e+01,-2.897864741593437188e+01
3.628215960763782721e+00,-1.726762274933825836e+01,-2.927508656991930636e+01
3.575833162239814289e+00,-1.718925360438559125e+01,-2.957142394658493600e+01
3.522196398450496257e+00,-1.711090303970345516e+01,-2.986765366898723073e+01
3.467318345633778609e+00,-1.703261069758197976e+01,-3.016377009259595710e+01
3.411211483094203079e+00,-1.695441221985595348e+01,-3.045976779235036958e+01
3.353888103813869037e+00,-1.687633963025233186e+01,-3.075564155078388495e+01
3.295360324232792237e+00,-1.679842168030997129e+01,-3.105138634712043810e+01
3.235640093261382688e+00,-1.672068416234148103e+01,-3.134699734725414899e+01
3.174739200583373666e+00,-1.664315019257665185e+01,-3.164246989453183900e+01
3.112669284303691608e+00,-1.656584046732755766e+01,-3.193779950126554112e+01
3.049441837991562210e+00,-1.648877349474537723e+01,-3.223298184090842966e+01
2.985068217165832039e+00,-1.641196580449370401e+01,-3.252801274083412153e+01
2.916357993236033508e+00,-1.633479944863213618e+01,-3.278664145801872820e+01
2.843177112334563716e+00,-1.625719642727380787e+01,-3.300364507551573467e+01
2.766210068655341470e+00,-1.617923844262250910e+01,-3.318303408446270453e+01
2.686062984783624596e+00,-1.610099924798158355e+01,-3.332843924618875064e+01
2.603272235935860213e+00,-1.602254540176234343e+01,-3.344314752022445703e+01
2.518312139949737016e+00,-1.594393695012580281e+01,-3.353013459645097072e+01
2.431601813012919333e+00,-1.586522804500440742e+01,-3.359209435191978343e+01
2.343511280538210784e+00,-1.578646750361351359e+01,-3.363146552266519507e+01
2.254366923118739319e+00,-1.570769931498539052e+01,-3.365045585346572210e+01
2.164456329014458280e+00,-1.562896309853596044e+01,-3.365106396371973574e+01
2.074032617029419434e+00,-1.555029451920118611e+01,-3.363509914514414589e+01
1.983318286843989808e+00,-1.547172566325165555e+01,-3.360419928666195943e+01
1.892508647787062515e+00,-1.539328537850538581e+01,-3.355984710341760291e+01
1.801774871593880389e+00,-1.531499958230766012e+01,-3.350338483016646762e+01
1.711266709830202792e+00,-1.523689154032820703e+01,-3.343602752416610002e+01
1.621114912312457745e+00,-1.515898211893763481e+01,-3.335887510900040809e+01
1.531433378962903324e+00,-1.508129001366415167e+01,-3.327292327836360641e+01
1.442321074060550101e+00,-1.500383195599495068e+01,-3.317907336759431303e+01
1.353863728739078898e+00,-1.492662290057263164e+01,-3.307814129057337738e+01
1.266135354803983093e+00,-1.484967619464311639e+01,-3.297086563038092777e+01
1.179199590457604252e+00,-1.477300373143586398e+01,-3.285791496375989595e+01
1.093110896301759727e+00,-1.469661608899826355e+01,-3.273989449187159551e+01
1.007915618005155167e+00,-1.462052265586209110e+01,-3.261735204298077662e+01
9.236529302518834417e-01,-1.454473174478949460e+01,-3.249078350650540159e+01
8.403556750058703839e-01,-1.446925069572798606e+01,-3.236063775224931049e+01
7.580511057137455655e-01,-1.439408596899692405e+01,-3.222732108354897917e+01
6.767615478075419411e-01,-1.431924322963133811e+01,-3.209120126845833454e+01
5.965049847430260455e-01,-1.424472742372111078e+01,-3.195261118892442909e+01
5.172955778045205122e-01,-1.417054284750432913e+01,-3.181185214412749218e+01
4.391441270103055849e-01,-1.409669320990174413e+01,-3.166919684073851471e+01
3.620584796525145865e-01,-1.402318168911408769e+01,-3.152489209974882201e+01
2.860438922913515203e-01,-1.395001098384535076e+01,-3.137916130672050841e+01
2.111033513868144362e-01,-1.387718335966152772e+01,-3.123220662976636319e+01
1.372378571825971505e-01,-1.380470069094623398e+01,-3.108421102726718033e+01
6.444667495076303321e-02,-1.373256449887082908e+01,-3.093534006525150915e+01
-7.272442746320062663e-03,-1.366077598575710539e+01,-3.078574356247666799e+01
-7.792305952285565052e-02,-1.358933606617473799e+01,-3.063555707954206397e+01
-1.475098814702232308e-01,-1.351824539508333700e+01,-3.048490326681944040e+01
-2.160386037163723738e-01,-1.344750439329948932e+01,-3.033389308458458800e+01
-2.835157749537206562e-01,-1.337711327054268828e+01,-3.018262690746737675e+01
-3.499486778997468184e-01,-1.330707204628981088e+01,-3.003119552418920790e+01
-4.153452238801222940e-01,-1.323738056864629087e+01,-2.987968104251775969e+01
-4.797138599260416525e-01,-1.316803853142208247e+01,-2.972815770842801442e+01
-5.430634869567133594e-01,-1.309904548958296466e+01,-2.957669264760685834e+01
-6.054033877774680494e-01,-1.303040087323130436e+01,-2.942534653666726285e+01
-6.667431637663777666e-01,-1.296210400025601217e+01,-2.927417421073987924e+01
-7.270926792485400414e-01,-1.289415408777793459e+01,-2.912322521347791238e+01
-7.864620126697328129e-01,-1.282655026250514396e+01,-2.897254429493863626e+01
-8.448614137813699188e-01,-1.275929157010164339e+01,-2.882217186228730910e+01
-9.023012661376395016e-01,-1.269237698366312195e+01,-2.867214438779981833e+01
-9.587920542848193950e-01,-1.262580541138464518e+01,-2.852249477821617774e+01
-1.014344335093165572e+00,-1.255957570349698216e+01,-2.837325270911247443e+01
-1.068968712744384542e+00,-1.249368665854107618e+01,-2.822444492761115598e+01
-1.122675816943079496e+00,-1.242813702904349071e+01,-2.807609552643429396e+01
-1.175476283970160463e+00,-1.236292552664980704e+01,-2.792822619201982448e+01
-1.227380740239777168e+00,-1.229805082676740646e+01,-2.778085642916218845e+01
-1.278399788060512909e+00,-1.223351157276426093e+01,-2.763400376440567285e+01
-1.328543993335858264e+00,-1.216930637976598106e+01,-2.748768393020693779e+01
-1.377823874969864582e+00,-1.210543383808922613e+01,-2.734191103169202819e+01
-1.426249895770933307e+00,-1.204189251634605284e+01,-2.719669769765982892e+01
-1.473832454670868319e+00,-1.197868096425050588e+01,-2.705205521732709784e+01
-1.520581880097620076e+00,-1.191579771515569774e+01,-2.690799366416836236e+01
-1.566508424359205565e+00,-1.185324128834705348e+01,-2.676452200807536741e+01
-1.611622258913049999e+00,-1.179101019111481286e+01,-2.662164821694448946e+01
-1.655933470409701513e+00,-1.172910292062688953e+01,-2.647937934869541010e+01
-1.699452057413374684e+00,-1.166751796562091670e+01,-2.633772163462891314e+01
-1.742187927712989470e+00,-1.160625380793282169e+01,-2.619668055494551950e+01
-1.784150896148090526e+00,-1.154530892387733410e+01,-2.605626090716860332e+01
-1.825350682882888931e+00,-1.148468178549461349e+01,-2.591646686814508982e+01
-1.865796912069821456e+00,-1.142437086167564253e+01,-2.577730205023275900e+01
-1.905499110851061939e+00,-1.136437461917794423e+01,-2.563876955222546172e+01
-1.944466708652896170e+00,-1.130469152354207196e+01,-2.550087200551507038e+01
-1.982709036733162122e+00,-1.124532003991826556e+01,-2.536361161594171065e+01
-2.020235327947062842e+00,-1.118625863381183549e+01,-2.522699020174081852e+01
-2.057054716700894126e+00,-1.112750577175501654e+01,-2.509100922795686728e+01
-2.093176239067002786e+00,-1.106905992191224897e+01,-2.495566983765833413e+01
-2.128608833036765624e+00,-1.101091955462523053e+01,-2.482097288025681792e+01
-2.163361338891142349e+00,-1.095308314290350360e+01,-2.468691893720438912e+01
-2.197442499671193428e+00,-1.089554916286568620e+01,-2.455350834531717297e+01
-2.230860961733017511e+00,-1.083831609413610053e+01,-2.442074121794969699e+01
-2.263625275373691181e+00,-1.078138242020100890e+01,-2.428861746422309409e+01
-2.295743895516553668e+00,-1.072474662872831885e+01,-2.415713680649109563e+01
-2.327225182445649132e+00,-1.066840721185420016e+01,-2.402629879621007802e+01
-2.358077402580601500e+00,-1.061236266643979498e+01,-2.389610282836392230e+01
-2.388308729284311038e+00,-1.055661149430086532e+01,-2.376654815457972347e+01
-2.417927243696905037e+00,-1.050115220241289826e+01,-2.363763389505793810e+01
-2.446940935590309341e+00,-1.044598330309408141e+01,-2.350935904942840082e+01
-2.475357704238628109e+00,-1.039110331416819477e+01,-2.338172250663330232e+01
-2.503185359300112545e+00,-1.033651075910936079e+01,-2.325472305392858985e+01
-2.530431621707210255e+00,-1.028220416717036123e+01,-2.312835938508644062e+01
-2.557104124561685232e+00,-1.022818207349609132e+01,-2.300263010787381290e+01
-2.583210414032163449e+00,-1.017444301922356509e+01,-2.287753375087479313e+01
-2.608757950252043933e+00,-1.012098555156977220e+01,-2.275306876971806602e+01
-2.633754108215845768e+00,-1.006780822390848940e+01,-2.262923355276513249e+01
-2.658206178672491760e+00,-1.001490959583715856e+01,-2.250602642630942540e+01
-2.682121369014339507e+00,-9.962288233234737334e+00,-2.238344565933195440e+01
-2.705506804160727974e+00,-9.909942708311413995e+00,-2.226148946785449212e+01
-2.728369527435384079e+00,-9.857871599650916750e+00,-2.214015601892777596e+01
-2.750716501436822448e+00,-9.806073492246175860e+00,-2.201944343428831630e+01
-2.772554608901293793e+00,-9.754546977528933738e+00,-2.189934979371445323e+01
-2.793890653557776105e+00,-9.703290653393910503e+00,-2.177987313810928782e+01
-2.814731360974715102e+00,-9.652303124217993968e+00,-2.166101147233555224e+01
-2.835083379398252834e+00,-9.601583000875011820e+00,-2.154276276782508859e+01
-2.854953280581725039e+00,-9.551128900746425288e+00,-2.142512496498346763e+01
-2.874347560606384189e+00,-9.500939447728388387e+00,-2.130809597540832101e+01
