ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
3.754137565037712676e+00,1.576151574980992620e-01,9.029766325492211365e+00
3.756146369774920224e+00,1.576005795357018624e-01,9.028931154585810859e+00
3.758144445288892133e+00,1.575860703606893065e-01,9.028099924506046037e+00
3.760131849734331233e+00,1.575716296936927885e-01,9.027272619247892038e+00
3.762108640942999127e+00,1.575572572559436613e-01,9.026449222840703612e+00
3.764074876425568039e+00,1.575429527692795428e-01,9.025629719348570390e+00
3.766030613373462455e+00,1.575287159561502282e-01,9.024814092870647286e+00
3.767975908660708306e+00,1.575145465396235456e-01,9.024002327541504442e+00
3.769910818845739975e+00,1.575004442433909357e-01,9.023194407531432759e+00
3.771835400173216613e+00,1.574864087917732525e-01,9.022390317046784958e+00
3.773749708575833584e+00,1.574724399097258698e-01,9.021590040330265126e+00
3.775653799676102818e+00,1.574585373228443164e-01,9.020793561661252014e+00
3.777547728788136272e+00,1.574447007573692991e-01,9.020000865356088582e+00
3.779431550919412963e+00,1.574309299401918660e-01,9.019211935768367994e+00
3.781305320772541556e+00,1.574172245988583185e-01,9.018426757289233819e+00
3.783169092747006967e+00,1.574035844615751523e-01,9.017645314347641161e+00
3.785022920940913860e+00,1.573900092572136089e-01,9.016867591410639093e+00
3.786866859152707043e+00,1.573764987153143946e-01,9.016093572983622906e+00
3.788700960882889657e+00,1.573630525660923429e-01,9.015323243610607662e+00
3.790525279335733799e+00,1.573496705404405505e-01,9.014556587874476890e+00
3.792339867420979616e+00,1.573363523699348732e-01,9.013793590397215283e+00
3.794144777755513509e+00,1.573230977868379787e-01,9.013034235840162722e+00
3.795940062665059234e+00,1.573099065241035377e-01,9.012278508904245200e+00
3.797725774185831682e+00,1.572967783153800536e-01,9.011526394330195089e+00
3.799501964066202220e+00,1.572837128950149155e-01,9.010777876898785621e+00
3.801268683768335599e+00,1.572707099980580059e-01,9.010032941431035169e+00
3.803025984469842857e+00,1.572577693602655313e-01,9.009291572788427516e+00
3.804773917065397804e+00,1.572448907181034361e-01,9.008553755873105473e+00
3.806512532168357943e+00,1.572320738087510661e-01,9.007819475628082273e+00
3.808241880112377853e+00,1.572193183701043329e-01,9.007088717037428083e+00
3.809962010952997247e+00,1.572066241407791831e-01,9.006361465126458299e+00
3.811672974469237030e+00,1.571939908601147906e-01,9.005637704961923617e+00
3.813374820165184254e+00,1.571814182681764704e-01,9.004917421652177012e+00
3.815067597271550426e+00,1.571689061057588988e-01,9.004200600347358474e+00
3.816751354747246694e+00,1.571564541143890548e-01,9.003487226239553110e+00
3.818426141280923503e+00,1.571440620363288021e-01,9.002777284562956339e+00
3.820092005292518689e+00,1.571317296145779419e-01,9.002070760594035548e+00
3.821748994934792254e+00,1.571194565928767106e-01,9.001367639651677521e+00
3.823397158094853143e+00,1.571072427157083617e-01,9.000667907097341214e+00
3.825036542395661154e+00,1.570950877283017744e-01,8.999971548335196303e+00
3.826667195197554161e+00,1.570829913766338126e-01,8.999278548812267076e+00
3.828289163599728706e+00,1.570709534074315739e-01,8.998588894018556772e+00
3.829902494441733918e+00,1.570589735681748034e-01,8.997902569487193247e+00
3.831507234304952547e+00,1.570470516070980038e-01,8.997219560794539106e+00
3.833103429514069571e+00,1.570351872731924614e-01,8.996539853560317823e+00
3.834691126138538575e+00,1.570233803162084663e-01,8.995863433447729207e+00
3.836270369994031260e+00,1.570116304866571166e-01,8.995190286163563087e+00
3.837841206643884728e+00,1.569999375358121507e-01,8.994520397458305894e+00
3.839403681400537227e+00,1.569883012157119173e-01,8.993853753126240136e+00
3.840957839326954115e+00,1.569767212791610411e-01,8.993190339005552758e+00
3.842503725238045398e+00,1.569651974797320326e-01,8.992530140978425734e+00
3.844041383702085479e+00,1.569537295717669256e-01,8.991873144971119558e+00
3.845570859042103606e+00,1.569423173103789149e-01,8.991219336954081598e+00
3.847092195337294296e+00,1.569309604514535772e-01,8.990568702942001167e+00
3.848605436424384685e+00,1.569196587516504537e-01,8.989921228993917879e+00
3.850110625899030747e+00,1.569084119684042156e-01,8.989276901213271387e+00
3.851607807117163773e+00,1.568972198599262735e-01,8.988635705748002636e+00
3.853097023196378590e+00,1.568860821852054721e-01,8.987997628790592941e+00
3.854578317017269384e+00,1.568749987040096994e-01,8.987362656578151032e+00
3.856051731224780177e+00,1.568639691768865807e-01,8.986730775392462789e+00
3.857517308229541086e+00,1.568529933651647279e-01,8.986101971560051638e+00
3.858975090209200154e+00,1.568420710309547106e-01,8.985476231452240725e+00
3.860425119109742287e+00,1.568312019371497779e-01,8.984853541485193773e+00
3.861867436646808649e+00,1.568203858474267187e-01,8.984233888119966593e+00
3.863302084306992068e+00,1.568096225262469445e-01,8.983617257862558603e+00
3.864729103349147099e+00,1.567989117388567666e-01,8.983003637263937691e+00
3.866148534805676551e+00,1.567882532512883398e-01,8.982393012920102393e+00
3.867560419483810463e+00,1.567776468303602733e-01,8.981785371472094326e+00
3.868964797966882863e+00,1.567670922436781022e-01,8.981180699606042594e+00
3.870361710615609407e+00,1.567565892596347876e-01,8.980578984053192215e+00
3.871751197569334835e+00,1.567461376474112156e-01,8.979980211589923655e+00
3.873133298747295061e+00,1.567357371769765584e-01,8.979384369037781255e+00
3.874508053849855305e+00,1.567253876190888295e-01,8.978791443263498095e+00
3.875875502359754421e+00,1.567150887452948560e-01,8.978201421178999553e+00
3.877235683543334588e+00,1.567048403279307223e-01,8.977614289741433495e+00
3.878588636451766103e+00,1.566946421401219924e-01,8.977030035953168507e+00
3.879934399922255306e+00,1.566844939557838490e-01,8.976448646861815206e+00
3.881273012579267601e+00,1.566743955496211205e-01,8.975870109560219134e+00
3.882604512835716726e+00,1.566643466971283927e-01,8.975294411186478527e+00
3.883928938894170901e+00,1.566543471745901750e-01,8.974721538923937203e+00
3.885246328748032774e+00,1.566443967590806507e-01,8.974151480001186343e+00
3.886556720182727354e+00,1.566344952284636216e-01,8.973584221692052054e+00
3.887860150776868196e+00,1.566246423613927019e-01,8.973019751315606030e+00
3.889156657903432457e+00,1.566148379373107913e-01,8.972458056236140678e+00
3.890446278730913754e+00,1.566050817364500192e-01,8.971899123863167347e+00
3.891729050224483455e+00,1.565953735398316338e-01,8.971342941651395009e+00
3.893005009147129769e+00,1.565857131292655857e-01,8.970789497100726706e+00
3.894274192060805273e+00,1.565761002873500840e-01,8.970238777756227577e+00
3.895536635327551345e+00,1.565665347974716237e-01,8.969690771208110647e+00
3.896792375110632367e+00,1.565570164438042922e-01,8.969145465091722613e+00
3.898041447375656166e+00,1.565475450113093525e-01,8.968602847087497665e+00
3.899283887891681566e+00,1.565381202857348830e-01,8.968062904920955702e+00
3.900519732232323289e+00,1.565287420536152496e-01,8.967525626362656155e+00
3.901749015776865726e+00,1.565194101022704121e-01,8.966990999228173109e+00
3.902971773711341630e+00,1.565101242198056464e-01,8.966459011378058008e+00
3.904188041029631240e+00,1.565008841951107121e-01,8.965929650717816557e+00
3.905397852534530312e+00,1.564916898178591587e-01,8.965402905197857208e+00
3.906601242838842136e+00,1.564825408785078531e-01,8.964878762813459190e+00
3.907798246366429584e+00,1.564734371682961200e-01,8.964357211604731646e+00
3.908988897353288472e+00,1.564643784792450476e-01,8.963838239656569229e+00
3.910173229848595167e+00,1.564553646041566548e-01,8.963321835098611245e+00
3.911351277715764851e+00,1.564463953366131699e-01,8.962807986105191915e+00
3.912523074633489362e+00,1.564374704709762254e-01,8.962296680895288858e+00
3.913688654096777242e+00,1.564285898023856924e-01,8.961787907732484015e+00
3.914848049417978704e+00,1.564197531267592645e-01,8.961281654924901474e+00
3.916001293727824351e+00,1.564109602407910693e-01,8.960777910825159509e+00
3.917148419976431484e+00,1.564022109419510309e-01,8.960276663830317290e+00
3.918289460934320623e+00,1.563935050284837314e-01,8.959777902381814485e+00
3.919424449193430249e+00,1.563848422994074394e-01,8.959281614965416196e+00
3.920553417168108012e+00,1.563762225545130280e-01,8.958787790111149008e+00
3.921676397096117039e+00,1.563676455943630028e-01,8.958296416393244144e+00
3.922793421039612038e+00,1.563591112202903088e-01,8.957807482430077073e+00
3.923904520886140723e+00,1.563506192343972756e-01,8.957320976884096453e+00
3.925009728349610150e+00,1.563421694395544514e-01,8.956836888461763735e+00
3.926109074971261936e+00,1.563337616393994101e-01,8.956355205913482109e+00
3.927202592120637270e+00,1.563253956383356402e-01,8.955875918033536109e+00
3.928290310996541912e+00,1.563170712415312136e-01,8.955399013660011676e+00
3.929372262628002765e+00,1.563087882549177021e-01,8.954924481674735759e+00
3.930448477875215563e+00,1.563005464851886794e-01,8.954452311003191056e+00
3.931518987430490775e+00,1.562923457397987215e-01,8.953982490614453837e+00
3.932583821819187975e+00,1.562841858269618245e-01,8.953515009521119339e+00
3.933643011400653311e+00,1.562760665556502671e-01,8.953049856779211169e+00
3.934696586369152982e+00,1.562679877355932501e-01,8.952587021488122687e+00
3.935744576754784507e+00,1.562599491772753701e-01,8.952126492790524637e+00
3.936787012424407983e+00,1.562519506919353707e-01,8.951668259872292310e+00
3.937823923082540478e+00,1.562439920915647262e-01,8.951212311962423840e+00
3.938855338272284623e+00,1.562360731889061161e-01,8.950758638332954931e+00
3.939881287376206132e+00,1.562281937974520640e-01,8.950307228298878925e+00
3.940901799617251289e+00,1.562203537314434676e-01,8.949858071218061539e+00
3.941916904059624915e+00,1.562125528058679880e-01,8.949411156491159147e+00
3.942926629609678102e+00,1.562047908364587179e-01,8.948966473561522861e+00
3.943931005016796831e+00,1.561970676396925439e-01,8.948524011915122145e+00
3.944930058874268397e+00,1.561893830327886479e-01,8.948083761080450671e+00
3.945923819620154482e+00,1.561817368337069245e-01,8.947645710628435722e+00
3.946912315538155802e+00,1.561741288611464273e-01,8.947209850172358259e+00
3.947895574758479853e+00,1.561665589345437311e-01,8.946776169367742781e+00
3.948873625258688236e+00,1.561590268740714049e-01,8.946344657912279175e+00
3.949846494864544866e+00,1.561515325006363197e-01,8.945915305545739216e+00
3.950814211250872621e+00,1.561440756358781212e-01,8.945488102049855783e+00
3.951776801942381567e+00,1.561366561021673705e-01,8.945063037248246474e+00
3.952734294314516283e+00,1.561292737226039617e-01,8.944640101006319455e+00
3.953686715594274759e+00,1.561219283210157627e-01,8.944219283231166884e+00
3.954634092861042394e+00,1.561146197219563103e-01,8.943800573871476089e+00
3.955576453047417118e+00,1.561073477507035623e-01,8.943383962917426544e+00
3.956513822940015856e+00,1.561001122332580093e-01,8.942969440400592163e+00
3.957446229180291208e+00,1.560929129963410378e-01,8.942556996393848934e+00
3.958373698265336582e+00,1.560857498673930144e-01,8.942146621011259455e+00
3.959296256548696213e+00,1.560786226745716487e-01,8.941738304407989446e+00
3.960213930241147207e+00,1.560715312467502169e-01,8.941332036780192283e+00
3.961126745411515326e+00,1.560644754135157020e-01,8.940927808364914853e+00
3.962034727987439719e+00,1.560574550051671838e-01,8.940525609439992749e+00
3.962937903756175384e+00,1.560504698527136469e-01,8.940125430323945466e+00
3.963836298365365884e+00,1.560435197878725921e-01,8.939727261375871592e+00
3.964729937323811626e+00,1.560366046430680109e-01,8.939331092995344008e+00
3.965618846002250120e+00,1.560297242514285254e-01,8.938936915622313961e+00
3.966503049634120703e+00,1.560228784467855567e-01,8.938544719736986721e+00
3.967382573316326155e+00,1.560160670636714653e-01,8.938154495859727433e+00
3.968257442009982316e+00,1.560092899373177466e-01,8.937766234550958089e+00
3.969127680541181480e+00,1.560025469036531165e-01,8.937379926411034958e+00
3.969993313601731799e+00,1.559958377993014844e-01,8.936995562080154443e+00
3.970854365749914905e+00,1.559891624615803440e-01,8.936613132238239388e+00
3.971710861411204441e+00,1.559825207284986359e-01,8.936232627604823620e+00
3.972562824879028565e+00,1.559759124387548046e-01,8.935854038938954247e+00
3.973410280315474274e+00,1.559693374317350778e-01,8.935477357039072643e+00
3.974253251752037475e+00,1.559627955475114125e-01,8.935102572742906091e+00
3.975091763090333519e+00,1.559562866268396075e-01,8.934729676927361197e+00
3.975925838102818854e+00,1.559498105111572219e-01,8.934358660508401329e+00
3.976755500433505564e+00,1.559433670425818541e-01,8.933989514440950686e+00
3.977580773598674124e+00,1.559369560639089491e-01,8.933622229718762853e+00
3.978401680987577738e+00,1.559305774186100224e-01,8.933256797374328428e+00
3.979218245863144432e+00,1.559242309508304947e-01,8.932893208478750680e+00
3.980030491362676948e+00,1.559179165053879434e-01,8.932531454141628302e+00
3.980838440498549513e+00,1.559116339277699381e-01,8.932171525510948840e+00
3.981642116158891742e+00,1.559053830641320970e-01,8.931813413772980326e+00
3.982441541108286298e+00,1.558991637612961167e-01,8.931457110152136281e+00
3.983236737988439469e+00,1.558929758667477183e-01,8.931102605910883341e+00
3.984027729318863731e+00,1.558868192286347876e-01,8.930749892349618690e+00
3.984814537497558096e+00,1.558806936957650713e-01,8.930398960806543940e+00
3.985597184801673354e+00,1.558745991176044565e-01,8.930049802657567426e+00
3.986375693388183095e+00,1.558685353442747779e-01,8.929702409316172762e+00
3.987150085294537849e+00,1.558625022265519300e-01,8.929356772233315809e+00
3.987920382439337885e+00,1.558564996158636473e-01,8.929012882897298553e+00
3.988686606622979358e+00,1.558505273642875333e-01,8.928670732833655421e+00
3.989448779528311562e+00,1.558445853245492008e-01,8.928330313605037816e+00
3.990206922721279525e+00,1.558386733500199961e-01,8.927991616811096875e+00
3.990961057651576827e+00,1.558327912947150284e-01,8.927654634088366237e+00
3.991711205653275751e+00,1.558269390132911436e-01,8.927319357110139464e+00
3.992457387945472558e+00,1.558211163610448979e-01,8.926985777586361692e+00
3.993199625632919858e+00,1.558153231939103656e-01,8.926653887263505283e+00
3.993937939706655893e+00,1.558095593684572788e-01,8.926323677924450806e+00
3.994672351044629810e+00,1.558038247418888356e-01,8.925995141388376908e+00
3.995402880412325608e+00,1.557981191720395342e-01,8.925668269510630637e+00
3.996129548463378089e+00,1.557924425173734251e-01,8.925343054182617308e+00
3.996852375740191032e+00,1.557867946369817236e-01,8.925019487331681489e+00
3.997571382674550922e+00,1.557811753905808949e-01,8.924697560920984429e+00
3.998286589588237572e+00,1.557755846385104614e-01,8.924377266949383269e+00
3.998998016693620094e+00,1.557700222417311708e-01,8.924058597451322683e+00
3.999705684094266189e+00,1.557644880618226091e-01,8.923741544496703426e+00
4.000409611785539887e+00,1.557589819609813686e-01,8.923426100190772203e+00
4.001109819655197519e+00,1.557535038020187446e-01,8.923112256673995546e+00
4.001806327483970804e+00,1.557480534483588752e-01,8.922800006121949679e+00
4.002499154946164595e+00,1.557426307640365770e-01,8.922489340745187292e+00
4.003188321610240408e+00,1.557372356136950964e-01,8.922180252789132737e+00
4.003873846939392855e+00,1.557318678625843056e-01,8.921872734533950577e+00
4.004555750292127847e+00,1.557265273765584268e-01,8.921566778294440780e+00
4.005234050922850564e+00,1.557212140220739782e-01,8.921262376419896611e+00
4.005908767982415242e+00,1.557159276661878033e-01,8.920959521294008709e+00
4.006579920518710480e+00,1.557106681765546563e-01,8.920658205334730084e+00
4.007247527477217020e+00,1.557054354214256198e-01,8.920358420994164206e+00
4.007911607701577061e+00,1.557002292696455514e-01,8.920060160758440659e+00
4.008572179934143165e+00,1.556950495906512244e-01,8.919763417147594353e+00
4.009229262816536021e+00,1.556898962544692455e-01,8.919468182715458937e+00
4.009882874890204896e+00,1.556847691317137794e-01,8.919174450049522918e+00
4.010533034596968527e+00,1.556796680935848276e-01,8.918882211770837287e+00
4.011179760279561357e+00,1.556745930118657029e-01,8.918591460533875193e+00
4.011823070182179762e+00,1.556695437589212250e-01,8.918302189026423576e+00
4.012462982451030058e+00,1.556645202076955559e-01,8.918014389969453504e+00
4.013099515134843642e+00,1.556595222317101457e-01,8.917728056117018909e+00
4.013732686185434773e+00,1.556545497050616234e-01,8.917443180256116264e+00
4.014362513458212156e+00,1.556496025024196594e-01,8.917159755206577998e+00
4.014989014712723403e+00,1.556446804990249400e-01,8.916877773820949926e+00
4.015612207613167506e+00,1.556397835706871402e-01,8.916597228984368684e+00
4.016232109728922417e+00,1.556349115937827321e-01,8.916318113614448038e+00
4.016848738535059304e+00,1.556300644452529580e-01,8.916040420661159871e+00
4.017462111412867465e+00,1.556252420026017491e-01,8.915764143106706285e+00
4.018072245650361474e+00,1.556204441438936992e-01,8.915489273965409467e+00
4.018679158442785671e+00,1.556156707477518719e-01,8.915215806283596223e+00
4.019282866893135520e+00,1.556109216933558026e-01,8.914943733139462978e+00
4.019883388012647885e+00,1.556061968604395274e-01,8.914673047642978077e+00
4.020480738721313507e+00,1.556014961292892518e-01,8.914403742935743225e+00
4.021074935848368170e+00,1.555968193807416022e-01,8.914135812190892239e+00
4.021665996132792742e+00,1.555921664961813500e-01,8.913869248612963148e+00
4.022253936223807003e+00,1.555875373575393017e-01,8.913604045437775625e+00
4.022838772681358144e+00,1.555829318472903844e-01,8.913340195932326182e+00
4.023420521976608377e+00,1.555783498484516192e-01,8.913077693394658496e+00
4.023999200492419881e+00,1.555737912445798732e-01,8.912816531153756827e+00
4.024574824523835304e+00,1.555692559197700275e-01,8.912556702569419897e+00
4.025147410278560933e+00,1.555647437586527293e-01,8.912298201032136546e+00
4.025716973877440097e+00,1.555602546463924762e-01,8.912041019962989807e+00
4.026283531354931000e+00,1.555557884686854797e-01,8.911785152813520128e+00
4.026847098659573909e+00,1.555513451117577217e-01,8.911530593065618788e+00
4.027407691654464550e+00,1.555469244623628178e-01,8.911277334231401781e+00
4.027965326117710632e+00,1.555425264077800740e-01,8.911025369853106781e+00
4.028520017742909687e+00,1.555381508358123499e-01,8.910774693502961696e+00
4.029071782139600266e+00,1.555337976347840323e-01,8.910525298783079862e+00
4.029620634833718462e+00,1.555294666935391756e-01,8.910277179325335695e+00
4.030166591268057985e+00,1.555251579014393370e-01,8.910030328791259890e+00
4.030709666802725799e+00,1.555208711483614392e-01,8.909784740871906195e+00
4.031249876715588876e+00,1.555166063246959662e-01,8.909540409287751928e+00
4.031787236202724500e+00,1.555123633213449097e-01,8.909297327788570087e+00
4.032321760378856368e+00,1.555081420297196870e-01,8.909055490153329870e+00
4.032853464277813771e+00,1.555039423417391431e-01,8.908814890190061675e+00
4.033382362852962366e+00,1.554997641498274963e-01,8.908575521735759395e+00
4.033908470977637606e+00,1.554956073469125621e-01,8.908337378656256078e+00
4.034431803445595932e+00,1.554914718264235052e-01,8.908100454846113792e+00
4.034952374971431333e+00,1.554873574822888405e-01,8.907864744228504605e+00
4.035470200191016765e+00,1.554832642089347128e-01,8.907630240755100459e+00
4.035985293661926931e+00,1.554791919012826207e-01,8.907396938405963027e+00
4.036497669863865490e+00,1.554751404547476124e-01,8.907164831189424703e+00
4.037007343199094933e+00,1.554711097652361762e-01,8.906933913141969583e+00
4.037514327992843377e+00,1.554670997291444645e-01,8.906704178328135768e+00
4.038018638493742429e+00,1.554631102433559620e-01,8.906475620840387464e+00
4.038520288874224207e+00,1.554591412052400146e-01,8.906248234799013730e+00
4.039019293230949437e+00,1.554551925126494150e-01,8.906022014352005911e+00
4.039515665585215132e+00,1.554512640639187093e-01,8.905796953674956384e+00
4.040009419883361375e+00,1.554473557578621157e-01,8.905573046970932438e+00
4.040500569997179880e+00,1.554434674937717198e-01,8.905350288470383902e+00
4.040989129724325224e+00,1.554395991714152825e-01,8.905128672431006365e+00
4.041475112788704749e+00,1.554357506910345466e-01,8.904908193137659467e+00
4.041958532840895124e+00,1.554319219533431828e-01,8.904688844902224787e+00
4.042439403458520708e+00,1.554281128595248751e-01,8.904470622063525909e+00
4.042917738146673656e+00,1.554243233112313494e-01,8.904253518987191640e+00
4.043393550338282516e+00,1.554205532105805143e-01,8.904037530065563644e+00
4.043866853394527006e+00,1.554168024601545461e-01,8.903822649717573867e+00
4.044337660605204832e+00,1.554130709629979457e-01,8.903608872388645068e+00
4.044805985189143804e+00,1.554093586226155677e-01,8.903396192550577126e+00
4.045271840294560661e+00,1.554056653429708168e-01,8.903184604701438687e+00
4.045735238999468741e+00,1.554019910284836492e-01,8.902974103365451697e+00
4.046196194312035033e+00,1.553983355840288516e-01,8.902764683092890152e+00
4.046654719170983405e+00,1.553946989149338764e-01,8.902556338459977070e+00
4.047110826445947218e+00,1.553910809269772042e-01,8.902349064068758366e+00
4.047564528937861894e+00,1.553874815263863729e-01,8.902142854547014039e+00
4.048015839379329961e+00,1.553839006198359518e-01,8.901937704548137376e+00
4.048464770434990534e+00,1.553803381144459594e-01,8.901733608751037252e+00
4.048911334701887910e+00,1.553767939177798096e-01,8.901530561860020896e+00
4.049355544709842825e+00,1.553732679378423964e-01,8.901328558604694408e+00
4.049797412921808615e+00,1.553697600830783454e-01,8.901127593739857957e+00
4.050236951734238033e+00,1.553662702623702652e-01,8.900927662045392097e+00
4.050674173477445628e+00,1.553627983850366101e-01,8.900728758326158285e+00
4.051109090415956793e+00,1.553593443608300428e-01,8.900530877411892305e+00
4.051541714748874590e+00,1.553559080999355468e-01,8.900334014157095908e+00
4.051972058610230576e+00,1.553524895129685945e-01,8.900138163440928452e+00
4.052400134069332971e+00,1.553490885109733155e-01,8.899943320167112759e+00
4.052825953131120151e+00,1.553457050054207200e-01,8.899749479263826757e+00
4.053249527736510593e+00,1.553423389082067285e-01,8.899556635683589789e+00
4.053670869762743934e+00,1.553389901316505062e-01,8.899364784403175577e+00
4.054089991023724693e+00,1.553356585884927421e-01,8.899173920423496753e+00
4.054506903270381990e+00,1.553323441918934844e-01,8.898984038769494731e+00
4.054921618190980404e+00,1.553290468554307524e-01,8.898795134490061542e+00
4.055334147411485901e+00,1.553257664930984827e-01,8.898607202657911941e+00
4.055744502495890913e+00,1.553225030193048362e-01,8.898420238369489255e+00
4.056152694946549175e+00,1.553192563488704492e-01,8.898234236744874792e+00
4.056558736204503468e+00,1.553160263970265187e-01,8.898049192927667050e+00
4.056962637649831116e+00,1.553128130794132200e-01,8.897865102084894673e+00
4.057364410601965510e+00,1.553096163120777917e-01,8.897681959406906316e+00
4.057764066320022067e+00,1.553064360114728149e-01,8.897499760107272948e+00
4.058161616003121530e+00,1.553032720944545197e-01,8.897318499422690152e+00
4.058557070790727472e+00,1.553001244782808710e-01,8.897138172612875096e+00
4.058950441762952721e+00,1.552969930806100685e-01,8.896958774960465277e+00
4.059341739940886207e+00,1.552938778194986325e-01,8.896780301770919053e+00
4.059730976286910931e+00,1.552907786133996271e-01,8.896602748372421487e+00
4.060118161705029038e+00,1.552876953811610783e-01,8.896426110115777774e+00
4.060503307041162024e+00,1.552846280420242253e-01,8.896250382374317311e+00
4.060886423083477581e+00,1.552815765156216610e-01,8.896075560543799554e+00
4.061267520562692468e+00,1.552785407219757219e-01,8.895901640042303882e+00
4.061646610152386039e+00,1.552755205814968786e-01,8.895728616310151438e+00
4.062023702469301334e+00,1.552725160149818484e-01,8.895556484809791442e+00
4.062398808073671042e+00,1.552695269436120684e-01,8.895385241025701717e+00
4.062771937469500827e+00,1.552665532889516975e-01,8.895214880464308749e+00
4.063143101104878419e+00,1.552635949729464504e-01,8.895045398653874003e+00
4.063512309372288911e+00,1.552606519179213496e-01,8.894876791144410433e+00
4.063879572608892765e+00,1.552577240465794761e-01,8.894709053507572349e+00
4.064244901096843776e+00,1.552548112820000270e-01,8.894542181336577258e+00
4.064608305063564408e+00,1.552519135476368994e-01,8.894376170246097502e+00
4.064969794682062876e+00,1.552490307673167758e-01,8.894211015872167891e+00
4.065329380071216470e+00,1.552461628652375969e-01,8.894046713872091559e+00
4.065687071296058441e+00,1.552433097659669803e-01,8.893883259924347584e+00
4.066042878368072877e+00,1.552404713944403603e-01,8.893720649728495076e+00
4.066396811245483356e+00,1.552376476759597390e-01,8.893558879005084350e+00
4.066748879833542496e+00,1.552348385361915217e-01,8.893397943495546798e+00
4.067099093984810843e+00,1.552320439011653508e-01,8.893237838962125608e+00
4.067447463499444638e+00,1.552292636972722739e-01,8.893078561187767406e+00
4.067793998125474708e+00,1.552264978512632176e-01,8.892920105976031664e+00
4.068138707559096900e+00,1.552237462902471832e-01,8.892762469150998328e+00
4.068481601444936757e+00,1.552210089416899697e-01,8.892605646557184329e+00
4.068822689376331958e+00,1.552182857334122312e-01,8.892449634059440555e+00
4.069161980895620090e+00,1.552155765935881448e-01,8.892294427542866586e+00
4.069499485494393554e+00,1.552128814507436894e-01,8.892140022912718322e+00
4.069835212613785558e+00,1.552102002337550912e-01,8.891986416094317391e+00
4.070169171644740125e+00,1.552075328718472425e-01,8.891833603032962330e+00
4.070501371928280321e+00,1.552048792945922018e-01,8.891681579693836213e+00
4.070831822755774709e+00,1.552022394319075571e-01,8.891530342061919612e+00
4.071160533369209134e+00,1.551996132140546769e-01,8.891379886141898226e+00
4.071487512961444288e+00,1.551970005716376833e-01,8.891230207958072285e+00
4.071812770676486615e+00,1.551944014356013979e-01,8.891081303554280169e+00
4.072136315609752977e+00,1.551918157372299267e-01,8.890933168993790048e+00
4.072458156808325569e+00,1.551892434081452721e-01,8.890785800359228830e+00
4.072778303271213929e+00,1.551866843803056950e-01,8.890639193752486236e+00
4.073096763949616950e+00,1.551841385860040778e-01,8.890493345294625982e+00
4.073413547747167129e+00,1.551816059578666196e-01,8.890348251125809398e+00
4.073728663520206794e+00,1.551790864288512817e-01,8.890203907405190620e+00
4.074042120078021689e+00,1.551765799322460671e-01,8.890060310310852643e+00
4.074353926183110097e+00,1.551740864016677435e-01,8.889917456039693633e+00
4.074664090551422646e+00,1.551716057710601782e-01,8.889775340807366533e+00
4.074972621852615440e+00,1.551691379746930888e-01,8.889633960848184913e+00
4.075279528710301413e+00,1.551666829471602671e-01,8.889493312415027049e+00
4.075584819702299022e+00,1.551642406233782745e-01,8.889353391779263092e+00
4.075888503360867610e+00,1.551618109385848321e-01,8.889214195230673354e+00
4.076190588172964979e+00,1.551593938283375718e-01,8.889075719077350612e+00
4.076491082580480096e+00,1.551569892285123153e-01,8.888937959645623721e+00
4.076789994980487108e+00,1.551545970753017700e-01,8.888800913279977678e+00
4.077087333725470053e+00,1.551522173052140019e-01,8.888664576342959478e+00
4.077383107123572437e+00,1.551498498550711036e-01,8.888528945215108834e+00
4.077677323438840595e+00,1.551474946620075013e-01,8.888394016294862254e+00
4.077969990891441299e+00,1.551451516634687888e-01,8.888259785998478435e+00
4.078261117657915769e+00,1.551428207972101736e-01,8.888126250759956548e+00
4.078550711871406165e+00,1.551405020012950053e-01,8.887993407030947424e+00
4.078838781621883847e+00,1.551381952140934717e-01,8.887861251280680719e+00
4.079125334956388294e+00,1.551359003742810438e-01,8.887729779995876100e+00
4.079410379879258031e+00,1.551336174208370611e-01,8.887598989680670414e+00
4.079693924352352674e+00,1.551313462930436482e-01,8.887468876856523536e+00
4.079975976295284745e+00,1.551290869304837727e-01,8.887339438062157981e+00
4.080256543585641715e+00,1.551268392730403012e-01,8.887210669853464751e+00
4.080535634059221373e+00,1.551246032608944170e-01,8.887082568803421623e+00
4.080813255510246762e+00,1.551223788345242605e-01,8.886955131502023875e+00
4.081089415691591782e+00,1.551201659347034578e-01,8.886828354556197240e+00
4.081364122314998788e+00,1.551179645024999831e-01,8.886702234589728633e+00
4.081637383051309520e+00,1.551157744792746040e-01,8.886576768243175550e+00
4.081909205530675600e+00,1.551135958066794662e-01,8.886451952173791469e+00
4.082179597342770805e+00,1.551114284266569276e-01,8.886327783055461893e+00
4.082448566037027327e+00,1.551092722814380598e-01,8.886204257578603105e+00
4.082716119122828502e+00,1.551071273135413986e-01,8.886081372450103544e+00
4.082982264069738854e+00,1.551049934657714735e-01,8.885959124393240316e+00
4.083247008307713699e+00,1.551028706812176416e-01,8.885837510147601037e+00
4.083510359227306985e+00,1.551007589032525613e-01,8.885716526469007448e+00
4.083772324179885338e+00,1.550986580755310540e-01,8.885596170129449689e+00
4.084032910477844780e+00,1.550965681419885500e-01,8.885476437916988601e+00
